Area,Time,Industry,Direction,Trade value
MK10 South Savo,201712,P Education (85),Exports by countries of destination,20499463.645639833
MK10 South Savo,201712,Q Human health and social work activities (86-88),Imports by countries of origin,35091546.532011196
MK10 South Savo,201712,Q Human health and social work activities (86-88),Exports by countries of destination,51940556.23871693
MK10 South Savo,201712,"R, S Other service activities (90-96)",Imports by countries of origin,8537348.578006854
MK10 South Savo,201712,"R, S Other service activities (90-96)",Exports by countries of destination,12636508.725569712
MK10 South Savo,201712,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Imports by countries of origin,985636.1685984145
MK10 South Savo,201712,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Exports by countries of destination,1458883.859658303
MK10 South Savo,201812,"A Agriculture, forestry and fishing (01-03)",Imports by countries of origin,35436993.17801519
MK10 South Savo,201812,"A Agriculture, forestry and fishing (01-03)",Exports by countries of destination,48741408.16063844
MK10 South Savo,201812,B Mining and quarrying (05-09),Imports by countries of origin,520916.4628652336
MK10 South Savo,201812,B Mining and quarrying (05-09),Exports by countries of destination,716488.6085725318
MK10 South Savo,201812,10-12 Food industry etc.,Imports by countries of origin,3294246.363753379
MK10 South Savo,201812,10-12 Food industry etc.,Exports by countries of destination,4531033.595057279
MK10 South Savo,201812,"13-15 Textile, clothing and leather industry",Imports by countries of origin,873085.3391684901
MK10 South Savo,201812,"13-15 Textile, clothing and leather industry",Exports by countries of destination,1200875.2735229759
MK10 South Savo,201812,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Imports by countries of origin,12369931.780151885
MK10 South Savo,201812,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Exports by countries of destination,17014081.606384348
MK10 South Savo,201812,"17, 18 Paper industry; Printing",Imports by countries of origin,858411.6359891878
MK10 South Savo,201812,"17, 18 Paper industry; Printing",Exports by countries of destination,1180692.4958167074
MK10 South Savo,201812,19-22 Chemical industry,Imports by countries of origin,4732269.27532501
MK10 South Savo,201812,19-22 Chemical industry,Exports by countries of destination,6508945.810271592
MK10 South Savo,201812,23 Manufacture of other non-metallic mineral products,Imports by countries of origin,3052130.2612948897
MK10 South Savo,201812,23 Manufacture of other non-metallic mineral products,Exports by countries of destination,4198017.762903849
MK10 South Savo,201812,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",Imports by countries of origin,4446132.0633286135
MK10 South Savo,201812,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",Exports by countries of destination,6115381.644999357
MK10 South Savo,201812,"26, 27 Manufacture of electrical and electronic products",Imports by countries of origin,2237739.7348436094
MK10 South Savo,201812,"26, 27 Manufacture of electrical and electronic products",Exports by countries of destination,3077873.6002059467
MK10 South Savo,201812,28 Manufacture of machinery and equipment n.e.c.,Imports by countries of origin,3257562.1058051228
MK10 South Savo,201812,28 Manufacture of machinery and equipment n.e.c.,Exports by countries of destination,4480576.650791608
MK10 South Savo,201812,"29, 30 Manufacture of transport equipment",Imports by countries of origin,564937.5724031406
MK10 South Savo,201812,"29, 30 Manufacture of transport equipment",Exports by countries of destination,777036.9416913373
MK10 South Savo,201812,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",Imports by countries of origin,4130647.4449736127
MK10 South Savo,201812,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",Exports by countries of destination,5681451.924314584
MK10 South Savo,201812,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Imports by countries of origin,7923799.716823272
MK10 South Savo,201812,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Exports by countries of destination,10898699.961384993
MK10 South Savo,201812,F Construction (41-43),Imports by countries of origin,19119835.24263097
MK10 South Savo,201812,F Construction (41-43),Exports by countries of destination,26298159.35126786
MK10 South Savo,201812,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Imports by countries of origin,19831509.846827134
MK10 South Savo,201812,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Exports by countries of destination,27277024.070021883
MK10 South Savo,201812,H Transportation and storage (49-53),Imports by countries of origin,10689792.766121766
MK10 South Savo,201812,H Transportation and storage (49-53),Exports by countries of destination,14703153.559016604
MK10 South Savo,201812,I Accommodation and food service activities (55-56),Imports by countries of origin,5407259.621572918
MK10 South Savo,201812,I Accommodation and food service activities (55-56),Exports by countries of destination,7437353.584759943
MK10 South Savo,201812,J Information and communication (58-63),Imports by countries of origin,4409447.805380357
MK10 South Savo,201812,J Information and communication (58-63),Exports by countries of destination,6064924.700733685
MK10 South Savo,201812,K Financial and insurance activities (64-66),Imports by countries of origin,3668425.7948255893
MK10 South Savo,201812,K Financial and insurance activities (64-66),Exports by countries of destination,5045694.426567126
MK10 South Savo,201812,"681, 68209, 683 Other real estate activities",Imports by countries of origin,3242888.402625821
MK10 South Savo,201812,"681, 68209, 683 Other real estate activities",Exports by countries of destination,4460393.87308534
MK10 South Savo,201812,"68201, 68202 Letting and operation of dwellings",Imports by countries of origin,37953533.27326554
MK10 South Savo,201812,"68201, 68202 Letting and operation of dwellings",Exports by countries of destination,52202754.53726348
MK10 South Savo,201812,"M Professional, scientific and technical activities (69-75)",Imports by countries of origin,10183550.006435836
MK10 South Savo,201812,"M Professional, scientific and technical activities (69-75)",Exports by countries of destination,14006847.728150342
MK10 South Savo,201812,N Administrative and support service activities (77-82),Imports by countries of origin,5069764.448448963
MK10 South Savo,201812,N Administrative and support service activities (77-82),Exports by countries of destination,6973149.697515768
MK10 South Savo,201812,O Public administration and defence; compulsory social security (84),Imports by countries of origin,17865233.620800618
MK10 South Savo,201812,O Public administration and defence; compulsory social security (84),Exports by countries of destination,24572531.8573819
MK10 South Savo,201812,P Education (85),Imports by countries of origin,14600334.663405843
MK10 South Savo,201812,P Education (85),Exports by countries of destination,20081863.817737162
MK10 South Savo,201812,Q Human health and social work activities (86-88),Imports by countries of origin,39890462.09293345
MK10 South Savo,201812,Q Human health and social work activities (86-88),Exports by countries of destination,54866881.19449093
MK10 South Savo,201812,"R, S Other service activities (90-96)",Imports by countries of origin,8459389.882867808
MK10 South Savo,201812,"R, S Other service activities (90-96)",Exports by countries of destination,11635371.347663792
MK10 South Savo,201812,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Imports by countries of origin,917106.4487063973
