Time,Area,Industry,Direction,Trade value
201612,MK11 North Savo,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Exports by countries of destination,126428416.831731
201612,MK11 North Savo,H Transportation and storage (49-53),Imports by countries of origin,28070100.00483115
201612,MK11 North Savo,H Transportation and storage (49-53),Exports by countries of destination,64152442.14696362
201612,MK11 North Savo,I Accommodation and food service activities (55-56),Imports by countries of origin,14584907.483453305
201612,MK11 North Savo,I Accommodation and food service activities (55-56),Exports by countries of destination,33332885.646649595
201612,MK11 North Savo,J Information and communication (58-63),Imports by countries of origin,9335136.963138316
201612,MK11 North Savo,J Information and communication (58-63),Exports by countries of destination,21334866.41866757
201612,MK11 North Savo,K Financial and insurance activities (64-66),Imports by countries of origin,7120778.781583652
201612,MK11 North Savo,K Financial and insurance activities (64-66),Exports by countries of destination,16274090.535774676
201612,MK11 North Savo,"M Professional, scientific and technical activities (69-75)",Imports by countries of origin,22347601.333397746
201612,MK11 North Savo,"M Professional, scientific and technical activities (69-75)",Exports by countries of destination,51074032.561959505
201612,MK11 North Savo,N Administrative and support service activities (77-82),Imports by countries of origin,26910672.013140734
201612,MK11 North Savo,N Administrative and support service activities (77-82),Exports by countries of destination,61502642.639741056
201612,MK11 North Savo,O Public administration and defence; compulsory social security (84),Imports by countries of origin,25283491.956133146
201612,MK11 North Savo,O Public administration and defence; compulsory social security (84),Exports by countries of destination,57783825.30557032
201612,MK11 North Savo,P Education (85),Imports by countries of origin,35564085.22150829
201612,MK11 North Savo,P Education (85),Exports by countries of destination,81279472.43828204
201612,MK11 North Savo,Q Human health and social work activities (86-88),Imports by countries of origin,103089569.54442242
201612,MK11 North Savo,Q Human health and social work activities (86-88),Exports by countries of destination,235604705.5413305
201612,MK11 North Savo,"R, S Other service activities (90-96)",Imports by countries of origin,22238127.445770327
201612,MK11 North Savo,"R, S Other service activities (90-96)",Exports by countries of destination,50823836.90033335
201612,MK11 North Savo,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Imports by countries of origin,5045751.0024638865
201612,MK11 North Savo,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Exports by countries of destination,11531745.494951446
201612,MK12 North Karelia,"A Agriculture, forestry and fishing (01-03)",Imports by countries of origin,22628204.544419654
201612,MK12 North Karelia,"A Agriculture, forestry and fishing (01-03)",Exports by countries of destination,57138108.46500615
201612,MK12 North Karelia,B Mining and quarrying (05-09),Imports by countries of origin,1901567.9310292487
201612,MK12 North Karelia,B Mining and quarrying (05-09),Exports by countries of destination,4801618.019823019
201612,MK12 North Karelia,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Imports by countries of origin,2323634.321448629
201612,MK12 North Karelia,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Exports by countries of destination,5867370.945463928
201612,MK12 North Karelia,F Construction (41-43),Imports by countries of origin,22964042.317441527
201612,MK12 North Karelia,F Construction (41-43),Exports by countries of destination,57986126.92196773
201612,MK12 North Karelia,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Imports by countries of origin,29626337.598470017
201612,MK12 North Karelia,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Exports by countries of destination,74808979.55466509
201612,MK12 North Karelia,H Transportation and storage (49-53),Imports by countries of origin,13964497.67011217
201612,MK12 North Karelia,H Transportation and storage (49-53),Exports by countries of destination,35261524.21717287
201612,MK12 North Karelia,I Accommodation and food service activities (55-56),Imports by countries of origin,8613785.043182611
201612,MK12 North Karelia,I Accommodation and food service activities (55-56),Exports by countries of destination,21750527.450176828
201612,MK12 North Karelia,J Information and communication (58-63),Imports by countries of origin,5809085.8036215715
201612,MK12 North Karelia,J Information and communication (58-63),Exports by countries of destination,14668427.363659821
201612,MK12 North Karelia,K Financial and insurance activities (64-66),Imports by countries of origin,2818314.284413278
201612,MK12 North Karelia,K Financial and insurance activities (64-66),Exports by countries of destination,7116479.213150585
201612,MK12 North Karelia,"M Professional, scientific and technical activities (69-75)",Imports by countries of origin,9666681.84508902
201612,MK12 North Karelia,"M Professional, scientific and technical activities (69-75)",Exports by countries of destination,24409179.90984017
201612,MK12 North Karelia,N Administrative and support service activities (77-82),Imports by countries of origin,10742270.388415828
201612,MK12 North Karelia,N Administrative and support service activities (77-82),Exports by countries of destination,27125130.913892813
201612,MK12 North Karelia,O Public administration and defence; compulsory social security (84),Imports by countries of origin,19047447.748281047
201612,MK12 North Karelia,O Public administration and defence; compulsory social security (84),Exports by countries of destination,48096398.160375215
201612,MK12 North Karelia,P Education (85),Imports by countries of origin,22401287.130215686
201612,MK12 North Karelia,P Education (85),Exports by countries of destination,56565123.021113195
201612,MK12 North Karelia,Q Human health and social work activities (86-88),Imports by countries of origin,59819968.73244995
201612,MK12 North Karelia,Q Human health and social work activities (86-88),Exports by countries of destination,151050422.71906257
201612,MK12 North Karelia,"R, S Other service activities (90-96)",Imports by countries of origin,14250413.61200917
201612,MK12 North Karelia,"R, S Other service activities (90-96)",Exports by countries of destination,35983485.876478
201612,MK12 North Karelia,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Imports by countries of origin,3099691.878026198
201612,MK12 North Karelia,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Exports by countries of destination,7826981.163577858
201612,MK13 Central Finland,"A Agriculture, forestry and fishing (01-03)",Imports by countries of origin,35637764.691141464
201612,MK13 Central Finland,"A Agriculture, forestry and fishing (01-03)",Exports by countries of destination,99279914.7976444
201612,MK13 Central Finland,B Mining and quarrying (05-09),Imports by countries of origin,2060026.4914887142
201612,MK13 Central Finland,B Mining and quarrying (05-09),Exports by countries of destination,5738835.090482754
201612,MK13 Central Finland,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Imports by countries of origin,8468997.798342494
201612,MK13 Central Finland,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Exports by countries of destination,23592988.705317993
201612,MK13 Central Finland,F Construction (41-43),Imports by countries of origin,62875892.745270014
201612,MK13 Central Finland,F Construction (41-43),Exports by countries of destination,175160067.66069415
201612,MK13 Central Finland,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Imports by countries of origin,81880850.94957668
201612,MK13 Central Finland,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Exports by countries of destination,228104202.83888522
201612,MK13 Central Finland,H Transportation and storage (49-53),Imports by countries of origin,34007777.39989618
201612,MK13 Central Finland,H Transportation and storage (49-53),Exports by countries of destination,94739085.68564627
201612,MK13 Central Finland,I Accommodation and food service activities (55-56),Imports by countries of origin,24304150.929887053
