Business_ID,business_line_code
0985556-6,43120
0990481-5,68209
1644286-6,59200
1644502-0,70220
1564296-2,46720
1822988-2,49410
1586508-2,41200
1585603-9,71126
1585602-0,58110
1849939-9,62010
0883958-0,82110
0704432-1,31020
1616794-8,46521
1617138-1,49410
0785495-7,64990
1645659-8,68100
1645372-5,86220
0816628-3,71129
1644779-8,73111
1916074-1,25110
1975279-8,56102
1576723-9,70220
1927289-0,47599
1929178-4,59110
2374580-6,70220
1928331-1,69201
2454120-7,43210
1927437-8,70220
1927413-2,86220
0494256-4,71127
1927270-0,47785
1634894-1,68209
0613794-8,96030
1926869-9,45402
0982818-9,85599
0983863-5,81210
1926515-6,69202
1926180-9,71123
2367951-1,31090
1929715-8,41200
1623359-7,66190
1957342-3,41200
0145532-2,68320
0364062-8,68209
0498709-2,49410
1956305-7,86220
1961566-2,62020
1964707-4,69201
1704527-2,42210
1944881-7,73111
2090592-3,64990
1931114-0,62010
1931070-3,69102
1931035-9,69201
2113787-4,17290
2273800-6,73111
1081998-4,43999
1494918-8,33129
1470065-7,49410
1739739-0,41200
2296341-4,85320
2300018-5,82990
1057259-8,49410
1933725-2,66220
1933576-7,68100
0576384-0,01132
0760106-0,68209
0893191-8,32120
0902650-6,43991
0812394-5,45191
1076611-4,93120
1563754-9,36000
1937018-3,46434
1016057-7,41200
1932228-8,68209
2367837-5,02400
0958929-6,10110
1944865-7,70220
1944795-3,62010
1944742-7,56101
1845248-6,47789
1891069-4,49410
1943107-0,59200
2163867-9,49410
2180438-2,47512
2221917-7,56102
2326942-4,68209
1945115-1,78300
1628251-6,41200
0935675-9,46692
0933296-8,68209
0927472-9,70220
1955279-6,71121
0689142-2,68209
1954739-9,93299
1954253-9,68320
0716678-3,86220
0721261-2,25990
0758361-6,66120
1953097-6,64990
1952787-3,70220
1952313-5,43999
0862736-9,86909
1633146-1,73111
1628285-8,70220
1950045-1,66300
1628287-4,70220
1634475-6,68209
1633997-3,66120
2027003-2,16100
1628116-9,47241
2078419-9,43110
1633107-4,46650
1632938-8,70220
1632674-2,41200
1632639-8,73111
1631089-8,41200
1630518-3,85593
2204728-0,47919
1629636-0,52299
1628921-6,68209
2224515-6,69201
0868490-2,68209
0889953-2,71124
2443825-0,52291
1711102-2,46522
1873093-3,45201
1962808-4,71202
1962796-2,73111
2004544-1,66220
2021544-7,68209
2024656-9,62010
2133803-5,87301
1961820-6,43291
2196699-8,78200
1945253-3,93190
2222897-0,68209
2315566-2,68209
1961104-7,86210
2352778-8,47750
2367930-0,43999
1963797-6,43210
1475598-1,49410
0893720-1,46189
1964650-6,64990
1948812-2,66300
0945834-1,62010
1000836-4,47913
1948159-6,66120
1948151-0,43999
1513052-9,49410
1528551-2,46610
1534911-7,68209
1946249-1,74909
1946067-2,55109
1945806-2,77120
0645348-1,41200
0629153-1,56101
2338894-1,62010
1576747-4,72200
1731367-9,46650
1806340-5,62030
1714098-2,46494
1057845-5,41200
1759601-5,68209
1760294-8,70220
1760662-3,46901
1104116-6,68209
1805936-9,64990
1811756-5,74909
1805604-5,64920
1107959-4,49410
1441777-1,73111
1804643-7,46692
1456614-4,16100
1804240-1,10200
1459766-1,46901
1715605-2,63110
1651868-0,64990
1716337-5,68202
1716342-0,71126
1725083-1,64990
1016204-6,93190
1723707-1,70220
1722939-7,70220
1722655-9,74102
1722202-1,46732
2070933-2,53200
1720973-2,70220
1720640-0,74901
1720356-8,74901
1720000-9,55101
1719546-5,85599
1718564-6,73111
1718513-6,46491
1717983-6,68209
1802996-0,59110
1538022-9,25110
1800721-9,70220
0952088-9,56102
1823242-4,70210
1823214-1,68320
1822297-1,43210
0964619-0,43999
1821805-9,18200
0969256-8,43210
1819192-5,46699
1817733-0,68209
1816431-0,82110
1815669-5,66300
0993433-6,68209
1792709-9,70220
1813952-9,56101
0995283-3,43220
1014580-1,16290
1823940-7,50101
1071090-3,73111
1542539-4,68209
1085985-5,47591
1584647-1,68320
1600830-6,42910
1798083-4,46770
1797479-2,86909
1796120-3,35301
1614663-7,68209
1795733-5,86220
1653406-6,81100
1795257-7,63110
1655070-1,47783
1794694-3,62020
1793046-6,73111
1713968-2,66120
1806477-4,10890
1091781-6,45321
1726775-6,84122
0881457-8,41200
0725215-5,41200
1750664-9,71127
1730767-4,52291
2230580-9,59140
2245141-9,01611
1746471-7,46692
1746466-1,70220
2260081-6,74901
2275139-0,47783
1742177-6,81299
1741987-9,79110
1741669-4,70220
1741475-2,69101
2291566-6,64200
2292983-0,49410
1741106-8,58142
1740520-7,69202
1750459-8,66120
1753111-5,46450
2171870-8,73111
1753267-9,41200
0859196-8,45112
0998201-2,41200
2302485-7,71202
2302404-8,43220
2301992-7,66120
1739410-6,41200
1758683-7,41200
1758413-7,66190
2181132-0,80200
2192430-9,73111
2198830-2,66220
2199870-3,47641
1753580-2,62010
1753532-7,70220
2240095-3,65129
1970544-9,46510
1727972-2,70220
1703485-6,41200
2067186-4,62090
2083168-8,70220
1701940-2,72193
1700974-9,47641
1661196-5,66190
1657728-5,45402
1657711-1,70220
2200187-2,70220
1713131-4,93120
1713509-1,62010
1713912-1,45201
1730623-3,63110
2237459-9,62010
2305968-9,14130
2062682-8,47990
1704220-7,71110
1730630-5,59110
1704624-0,93190
1712817-4,62020
1712684-9,63110
1712514-1,30120
1712476-3,62020
1709531-7,78300
1707974-7,70220
1707738-9,46692
1707039-8,56102
1706664-7,47420
1706433-4,70220
1706315-5,71126
1706089-4,70220
1705698-3,66120
1705436-3,49320
2008168-8,45111
1022319-5,66120
1033929-4,66190
1576757-0,49410
2291494-6,41200
1600280-1,71110
2012877-3,43999
2096869-2,36000
1598802-3,79900
2111275-7,82990
2164427-8,41200
1597858-9,71122
1606339-9,68100
1869403-9,45311
1615773-1,62010
1708881-1,43220
1615765-1,71202
2221366-4,41200
2363318-5,71123
1867483-9,56102
1600890-4,41200
1601219-6,73111
1866752-4,43210
1605311-5,68100
2393403-3,45201
1604744-4,70220
2427461-2,43999
0604113-7,46770
1604439-0,59200
0648973-2,68209
0721689-1,81100
0805623-6,49410
0885743-9,58130
0889009-5,71123
1603165-3,66120
1002856-8,28990
1601877-4,70220
2368382-8,38320
0147669-2,68209
0584607-2,25730
1634324-3,87901
1612329-1,42999
1616116-7,74102
1597175-8,68201
1595848-1,87301
1583381-4,69202
2041933-5,56101
1582439-5,66190
1581485-9,49410
1581339-7,41200
1581267-7,82300
1578263-1,46412
0152314-5,46733
1578043-3,71127
1577844-8,41200
2328841-4,45322
1726633-1,87202
1607189-0,68320
0670973-1,49410
0913778-3,41200
0993426-4,95220
1105463-7,43220
1613123-2,66120
1853631-3,43341
1597843-1,46450
2054113-8,41200
2144596-5,81300
1611240-2,56210
1609911-3,68202
1609581-7,68310
1609395-0,46901
0303733-5,47301
0494594-1,45321
0498056-0,43220
0688040-8,41200
1605625-2,46692
1656890-1,66300
1657668-8,70220
2057768-3,62010
2062752-1,45201
1770616-5,59110
1769898-6,68209
2081789-4,81210
1769368-3,70220
1772501-6,86909
1769236-5,93299
1767323-6,52299
1767222-5,64990
1766325-7,86909
1766123-5,81100
1765367-3,62010
2109904-6,41200
1765113-3,86230
1764188-3,70210
1770650-1,64990
1770824-0,70220
1763872-1,66190
1771357-6,70220
1810546-8,68209
1810109-6,56101
1809953-9,49320
1809269-5,41200
1070873-1,49410
1807619-3,68209
1807301-3,64990
0994111-4,68201
1715354-8,56302
1740860-0,68202
1792141-2,71110
2012944-2,62020
2017719-6,79120
2022007-8,56302
1771802-7,74201
1764049-3,43220
2111293-3,68209
0952020-5,70220
1786508-6,71110
1786380-6,78300
1859123-2,46181
1872161-5,28290
1874082-4,69201
1884148-1,71110
1891712-4,80200
1781409-4,41200
1908648-1,68209
1935052-9,62010
1942696-8,70220
1778051-7,41200
1777735-0,73119
1953950-8,47210
1776920-3,46901
1786707-3,87901
1763023-6,45112
1786820-1,45201
2120083-7,02400
1767414-0,74201
2237886-4,52299
1774901-8,59200
1776268-5,93190
1741895-6,68209
1791513-5,46340
1762388-8,41200
1790537-5,93299
1790298-3,70220
1774286-0,49410
1779434-5,25620
1790135-8,33122
1832097-7,86909
1843483-5,41200
2479674-4,01491
0198134-9,45112
0179329-2,68209
2046658-8,69201
2044090-0,47641
0189727-8,47521
0189728-6,16290
2043460-7,62030
0857481-8,69201
0929248-4,41200
2043032-3,59110
2042717-5,63110
0745321-3,68209
2042198-8,59110
1731576-2,68209
1944999-1,71126
2041682-0,62010
1961119-4,87301
2041286-2,78200
2041226-4,46432
0189715-5,52299
2487760-8,02200
2032097-6,47521
2066620-5,62010
0923669-3,41200
1013887-1,49410
2065349-8,64990
1075790-4,01250
1083943-2,77320
2065223-3,66190
2064671-4,66300
2064508-4,93299
0632676-5,73111
0918006-0,16231
0909189-3,16100
1567520-3,93190
2046114-6,64990
1068716-8,68202
2041158-7,62010
2192440-5,79900
2040649-7,70210
2051845-6,81210
2050812-7,82110
2050782-9,46750
2318090-5,45112
2329306-1,81220
2049631-4,59110
1891127-5,41200
1973632-5,64200
0195117-4,46331
0824563-5,43210
2048443-6,47791
1823115-7,01461
2047719-9,69209
2047673-5,70220
2052068-7,46370
2382003-6,41200
2040147-7,78200
2016801-1,86909
2361385-4,71127
2425445-1,47711
1586309-5,43210
0651957-5,71123
0839324-0,43299
2387908-9,90020
1853766-6,69201
2057047-3,45321
2056221-1,47761
2054945-5,70220
0189565-1,68209
0452178-6,00000
2054164-8,52100
0655151-6,66120
2090162-3,47785
0643082-9,47990
2014955-8,96022
2014851-2,66120
0970326-3,69201
2013852-5,70220
2017544-9,62010
2501444-1,70220
0663492-8,23990
1796382-3,46510
0648529-9,64990
1932439-8,46739
2062531-5,70220
2015004-9,52229
2015710-1,96022
2201528-9,68209
2020039-2,33150
0911611-4,68209
0738711-3,47521
0892006-3,00000
0923776-8,68209
0972904-1,20590
1015731-9,68202
1459888-3,93120
1005455-5,28990
1651618-3,68209
0964559-3,46711
2017458-5,43120
0989278-9,49410
1931575-8,47594
1953525-9,32999
2278547-8,74300
2358369-1,43999
2060689-4,62020
1586319-1,49410
1061770-9,87202
2207896-8,43220
0768476-7,46732
2070110-3,69201
2069968-0,68201
2345463-8,35111
2069903-1,55909
2069896-0,55902
2361170-1,49410
2069565-5,70220
2069088-9,41200
2411866-0,43910
2067954-0,46130
2057338-3,41200
2067711-5,47810
2064475-1,47911
1796024-3,80200
2489894-3,77110
2063054-4,71110
2497553-1,46909
2060498-7,41200
0189360-5,56290
0369358-6,45402
0498697-0,43120
0568760-6,45112
1592333-4,85599
1609181-6,35130
2059128-2,62010
0745289-4,62010
2058567-5,96022
2058186-9,70220
1638728-9,47719
2057773-9,62020
2051584-5,56101
2004643-6,68100
2125663-8,41200
2185255-2,64990
2186082-7,70220
2185947-1,52291
1066376-4,69102
2185653-7,56102
1069220-7,77340
2185486-5,64990
1070592-8,69201
1084043-3,74909
2497858-0,70220
1084451-4,78200
2184149-0,63110
1087791-4,69201
2186402-7,96021
1093671-8,90030
2183743-2,61100
2183712-5,86909
1065495-6,68209
1528183-7,46720
2181005-3,68209
2180849-8,47241
2178484-4,47114
1648608-4,66120
2178207-2,68209
1670719-0,62010
1708593-6,33121
1726788-7,81100
2177507-5,46140
1732809-6,49410
1738203-3,66120
1744579-4,64910
1745510-8,71127
2177284-3,43110
2177266-7,56101
2177071-7,74109
1552492-3,46742
2183488-0,85520
1106166-9,64200
1110751-6,47711
2393937-9,73111
2394730-1,43999
2396486-5,62010
2398290-8,43910
2204164-7,71127
2203917-6,62010
2408903-8,41100
2410259-7,43390
2411776-4,93120
2411880-4,71127
2203346-0,93120
2414043-8,90010
2414904-5,41200
2415028-1,52100
2202954-1,46732
2390860-1,85599
2387904-6,62010
2182609-8,64990
2387599-3,70220
1452051-7,47789
2182377-8,47114
2182226-5,43292
1477001-4,43220
1501824-6,45112
2181900-7,42999
1506904-3,62010
2183841-9,81100
2193874-3,62010
0768448-4,71126
2194291-0,72192
2381344-2,74109
2204834-7,59110
2383887-7,09900
2204423-1,82200
2178523-0,71110
1636388-5,68320
2178626-8,77210
1031579-4,68202
1039222-0,77390
2187473-5,77320
2187470-0,41200
2187444-4,30110
2187404-9,64990
2187355-6,78300
1054863-5,70220
2186593-5,62030
0976730-4,68209
2190642-6,68209
0968976-4,43210
0967449-0,96021
0783810-5,64990
0811993-8,70220
0829707-2,70220
1032671-7,41100
2188246-0,46691
0842451-0,71125
1030306-4,68201
2190492-2,66300
2190461-5,71126
0984362-9,71202
0984419-7,29100
0985970-0,77390
0993409-6,68202
1002861-3,55209
2189503-4,68209
2189370-9,25990
1008590-9,81100
2188904-8,66300
2188881-1,46422
1014898-1,87901
2188829-9,41200
2188409-5,64990
0833095-2,46170
0845203-6,43220
1633848-7,68209
0951432-3,68209
0957378-8,68209
0884124-2,68310
0781975-6,71123
1059161-7,86909
2186320-0,88101
1561180-8,68202
1571490-3,46190
1583148-0,68209
1584617-2,70220
1601054-5,70220
1612295-0,59200
1616440-5,62010
2179313-4,71126
1624934-5,77220
0934855-6,45201
0933407-4,56103
0854246-1,41200
2191497-9,70220
2193191-2,46521
0859391-2,64990
0860044-9,68209
2193055-7,62010
0877508-9,68320
0880417-7,69201
2186590-0,47792
0880845-0,85599
0888919-0,43210
0890454-9,69201
0892140-2,68310
0905011-9,00000
0908055-3,71126
0912999-4,33129
0915560-7,43210
0306452-8,10390
0276914-7,23610
2020339-0,13300
2115131-8,41200
2115832-5,62010
2004847-4,23610
2115769-9,62010
2025454-2,23700
2079261-5,87901
2080002-1,35120
2112907-3,27310
2115013-9,46189
2117584-6,41200
2284032-6,66120
2114996-3,62010
1728534-8,41100
1728391-6,87203
1637625-6,45201
1575650-5,21100
2115884-3,73119
1588866-3,47521
1015528-4,68209
0683861-3,20110
2092896-5,64990
2092969-3,70220
2092975-7,81210
2118917-2,41200
1883915-4,46692
2005493-8,43999
2118530-7,46499
2118419-5,62020
2175599-8,78200
0187274-0,58130
0187287-1,10130
2117059-4,62030
0210307-0,08920
2124676-3,62010
2120502-1,70220
1528178-1,70100
1557733-9,62010
1559499-9,71126
2119599-4,47919
0861027-6,41200
0686574-2,46909
2102344-7,41200
2101470-0,70220
2101079-3,70210
0297746-4,33200
2101069-7,70220
0845198-1,66190
1707140-3,28990
2120135-4,49320
1489438-3,62020
0187463-1,68209
2120854-8,74909
0187508-7,68209
0477996-3,58142
0604953-4,47719
0613247-7,68209
0618562-4,68209
0629308-6,45112
2122871-7,71110
2122607-6,85599
2114992-0,52291
0781120-1,41200
0916999-6,46630
2121712-9,70220
2121322-4,70210
1029407-3,49410
1057533-4,43120
2080163-0,78300
2078283-9,86230
2078312-9,62010
2077507-3,66300
0189137-8,68201
2077018-4,43210
0210269-2,47540
0530633-2,51101
0722079-4,87301
1574243-7,68209
1733807-5,01191
2389092-3,64200
2075557-4,90030
0840773-7,68310
0850302-4,81100
1901525-3,46770
2074857-7,70220
2074571-2,70220
2077497-8,86220
2077792-5,74901
0151094-2,45321
2081753-6,74201
1007545-2,52299
2089567-3,70220
2089538-2,47591
1846832-2,68202
1882561-7,47641
1924353-9,96021
1973661-6,45112
2076803-3,68209
2088804-3,86909
2358777-2,49410
1058970-1,47113
2089795-1,86909
2092760-4,62010
0210248-1,68202
1496343-0,84130
2073902-1,72110
2078416-4,86220
1767934-7,16290
2080428-4,01430
2080421-7,66300
2080418-8,70220
0219908-4,68209
2186522-2,64990
0948886-6,68320
0705433-5,68209
2079201-7,41200
2079115-3,74102
2412672-4,32999
2418021-0,68209
2078746-1,86909
2078743-7,47913
0189123-9,10610
0901184-9,01491
2080885-9,64990
1630399-7,79900
2073864-3,43341
2081018-2,64990
1961375-5,81100
2303603-0,41200
2073306-8,46901
2073294-6,66190
2071775-4,70220
2123199-1,25620
2078180-1,70220
2078206-2,43220
2078266-0,74909
2081547-7,47721
0948891-1,70220
2081331-6,62030
1550799-8,55902
1562746-3,43210
2099495-4,46760
1930792-6,93120
2036431-1,96021
2075509-9,68202
2013780-5,25990
2036119-6,70220
2123328-4,68209
2035511-6,72193
2130547-9,49410
2136367-9,68209
2033660-1,27900
2260064-8,43120
2032733-4,69201
2032585-7,70220
2333167-0,71126
2481737-3,93210
2037584-6,71202
2037602-1,72191
1790029-1,41200
1514731-2,43120
2023624-8,46522
2022995-3,79900
2022993-7,10710
2022652-5,46741
2030513-5,45201
0497250-1,02200
0189645-1,10110
2030855-5,74901
2039012-2,41200
0748670-1,86903
0812698-6,02100
0836344-7,64990
2038069-6,46510
1016483-4,70220
1441789-4,46610
2031632-8,66300
2036217-2,70220
2021841-0,58142
2006789-4,85599
2203214-2,46719
2006344-7,45111
2303140-8,43341
2006224-1,46160
2005850-9,62010
0680282-1,10310
2005464-7,96012
0361027-7,35301
2004707-6,71126
2004690-3,69201
1981560-5,45201
0747358-0,68209
1787412-6,08920
2013743-4,64200
2006755-2,66120
2007049-5,69102
2501564-7,47521
2178239-8,23410
2497041-5,68209
1904133-9,37000
2010875-6,46412
2010794-8,66190
2010502-9,59110
2078901-0,81100
2008844-1,86909
0905709-7,68202
0910153-7,31090
2235751-0,02200
2007771-8,41200
2120196-0,41200
2024435-2,71123
1082882-1,16290
0992801-6,49410
0678080-2,78200
2103900-0,15200
2105379-3,41200
0890304-4,94991
2113681-2,74901
2113609-7,71121
2113533-4,71123
0937041-1,68100
2113319-5,81220
2112737-7,46120
1031216-3,47529
2111946-5,85599
2111896-4,79900
2111787-3,47750
1078898-9,62010
1079551-3,71126
0732153-6,41200
2093029-9,68100
1084290-6,43120
2093145-1,73111
2385738-1,81100
2402504-2,62010
2102631-4,64990
0968446-1,46901
2097170-1,73111
2086517-5,80100
2094671-7,41200
2484025-8,46190
2497808-9,41200
2094251-3,64990
1572281-5,47719
0784328-9,88999
2104997-0,43299
2109930-2,64990
0951121-0,68209
2029151-1,66190
2028288-5,41200
0955256-5,02200
2027736-5,46190
0965993-6,45201
1702746-1,43120
9178035-5,02200
2422565-0,55101
2431147-9,80100
0650955-3,90030
0752054-3,58190
0875966-0,43220
0880634-0,00000
0885953-0,00000
2025646-8,68100
0932485-3,03220
0847491-3,46731
1925068-3,70220
2109870-5,66120
0807649-9,93110
2109841-4,96011
2109746-2,70220
2109384-0,26400
2108938-2,63110
2108757-1,47781
2108665-9,71126
2107864-0,46422
1715405-7,70220
2107634-6,70220
2106523-3,49410
1809690-1,41200
2109957-2,71126
2071643-6,81210
2071462-5,70220
0987866-1,33129
2422008-3,41200
2423197-0,90010
2248455-2,70220
1771241-8,70220
2388034-6,46732
2410163-1,74300
0157346-8,68209
2321895-0,41200
0637596-2,68209
1735593-2,68209
1735590-8,68209
0912060-7,32910
0945564-2,33121
2264442-1,43220
1732117-7,41200
1717069-8,68209
1710479-7,78200
2182503-6,82300
2142507-5,66300
2140591-2,41200
2126831-3,56101
2221897-5,45201
2071531-0,25620
1960405-8,87301
2191695-8,68209
2466067-9,41200
2049657-6,46190
2023740-0,68202
2191748-3,46170
1653220-4,68209
1751919-1,43999
2255454-9,86909
2261540-1,56101
1944167-4,45312
2175679-8,68209
2175817-9,68209
2237219-8,96021
2236561-7,55109
2226373-3,74909
2222449-4,74102
2219425-6,66300
2206830-5,82990
2062188-3,49410
2166424-4,22220
2063746-3,62010
2064614-0,68100
2066249-0,71129
2078946-7,43120
2079944-6,66300
2080438-0,66120
2165785-3,68209
2083064-2,71122
2165494-3,68202
2162182-6,70220
2165490-0,31010
2164964-2,86220
2093091-8,86230
2093374-8,86909
2063235-5,46421
2166517-5,86909
2164591-6,45111
2162609-6,49410
2164059-2,61200
2167154-0,43220
2172066-4,49320
2172340-0,70220
2173865-3,43210
2180819-9,68209
2155615-5,66120
2181843-4,96040
2155043-1,59200
2186788-5,43991
2154883-3,43210
2187469-8,70220
2158498-1,81100
2194170-7,74201
2123289-8,41200
2164600-3,47595
2164589-5,70220
2458959-3,49410
2343680-0,43120
2331591-0,43120
2321323-6,45311
2305430-0,66120
2303703-3,68209
2290679-4,47512
2332757-5,55101
2265493-7,64990
2400683-7,43220
2465822-9,49320
2163991-1,70220
2469365-7,72193
2106791-7,73111
2163822-2,70210
2163814-2,43220
2163434-4,85599
2163186-4,71202
2162749-4,86220
2164972-2,64910
2498279-0,74300
2482251-9,46909
2472158-2,69201
2154100-9,58130
2071840-7,74909
1924568-1,41200
2016772-1,56101
1063027-6,43210
1651212-3,43999
1720618-7,41200
1882546-5,42999
2071260-3,36000
2222834-8,49392
2242887-6,02200
2261757-0,46909
2264262-9,62010
1504480-7,69103
2465764-8,70220
2035305-7,46190
2070527-8,88991
0946562-1,68209
1933148-3,86220
1948174-8,41100
1997165-9,42130
2079659-5,47112
2078450-0,78200
1607027-3,71121
0792004-5,68202
2010914-2,74901
2004466-8,28990
2003782-0,47770
1032198-3,35140
2360538-7,41100
2359353-1,61100
1933244-3,47529
1519098-6,49410
0686158-1,68310
0912062-3,60100
0746592-7,68202
0897134-6,71110
0788419-5,41200
0869245-1,68310
0860144-1,93120
0829301-2,47641
0498050-1,68310
0814047-0,38110
0768495-1,52240
0992788-1,46130
1035387-0,01500
1577849-9,46731
0875538-7,66300
2350853-6,42999
2071489-5,87301
2348548-5,66120
2347078-5,74102
2339762-9,41200
2334374-3,41200
2327647-2,62010
2066182-6,80100
0961672-5,00000
0167660-0,43341
1081804-1,68209
2310094-4,02200
2252946-6,43220
2213633-9,87301
2213575-8,47301
2164521-1,68209
2140736-0,02100
2090222-0,68201
2157893-6,68209
2127933-8,71121
2202493-5,62030
2149573-5,73111
0226790-5,68209
2447736-4,58110
1749358-5,43999
1751664-4,43999
1751668-7,41200
2150017-8,86909
2229223-5,86220
2236962-6,78200
2152729-0,43120
2149282-5,41200
2243441-6,00000
2148941-5,41200
2148526-2,69201
2148169-1,68209
2256576-6,68202
2260154-4,85599
0223665-8,68209
0223644-7,68209
0222388-1,68320
0210112-0,68209
2199788-2,62020
2199544-9,71126
2441391-8,43999
2441583-3,63990
2441805-7,77210
0298835-8,68320
2444275-1,82300
2198874-0,49320
2447833-2,62010
2453740-0,46499
2198370-4,96090
0187339-9,68209
0187425-2,68209
0188026-5,68209
0195096-4,68209
2146901-9,59200
2146196-5,46901
2264550-4,45112
2154074-3,85510
2154006-5,73111
2153958-2,43999
2153916-0,70220
2196024-6,47785
2153887-0,64920
2153766-7,68201
2198184-8,58190
2153557-3,80100
2153550-6,93190
2153546-9,70220
2142400-5,68100
2153417-5,66300
2153054-5,68209
2153034-2,68209
2202579-4,47761
2195567-4,78200
2154150-0,62010
2145117-7,62010
2216395-1,41200
