Region,Information,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
MK18 Kainuu,35-39 years (HE),3461.0,3485.0,3552.0,3635.0,3652.0,3720.0,3679.0,3724.0,3827.0,3871.0,3929.0,4029.0
MK18 Kainuu,40-44 years (HE),4438.0,4215.0,3948.0,3719.0,3601.0,3476.0,3500.0,3525.0,3603.0,3625.0,3704.0,3727.0
MK18 Kainuu,45-49 years (HE),5731.0,5505.0,5245.0,4932.0,4675.0,4406.0,4205.0,3921.0,3693.0,3535.0,3444.0,3483.0
MK18 Kainuu,50-54 years (HE),6408.0,6205.0,6059.0,6006.0,5851.0,5684.0,5403.0,5152.0,4864.0,4605.0,4333.0,4166.0
MK18 Kainuu,55-59 years (HE),6947.0,6909.0,6817.0,6594.0,6399.0,6251.0,6065.0,5898.0,5879.0,5733.0,5569.0,5311.0
MK18 Kainuu,60-64 years (HE),6471.0,6565.0,6617.0,6611.0,6677.0,6704.0,6705.0,6622.0,6393.0,6230.0,6070.0,5918.0
MK18 Kainuu,65-69 years (HE),4586.0,4648.0,5147.0,5625.0,5968.0,6115.0,6154.0,6202.0,6229.0,6306.0,6333.0,6312.0
MK18 Kainuu,70-74 years (HE),3976.0,4196.0,4079.0,3965.0,3902.0,4167.0,4225.0,4703.0,5119.0,5432.0,5571.0,5597.0
MK18 Kainuu,75-79 years (HE),3367.0,3322.0,3314.0,3389.0,3555.0,3433.0,3665.0,3584.0,3454.0,3401.0,3637.0,3703.0
MK18 Kainuu,80-84 years (HE),2806.0,2789.0,2782.0,2762.0,2640.0,2615.0,2611.0,2587.0,2679.0,2850.0,2726.0,2966.0
MK18 Kainuu,85 years or over (HE),1810.0,1949.0,2052.0,2188.0,2316.0,2461.0,2540.0,2582.0,2597.0,2612.0,2677.0,2640.0
MK18 Kainuu,"Aged 18 or over, total (KO)",64008.0,63641.0,63379.0,63031.0,62632.0,62141.0,61743.0,61134.0,60548.0,60036.0,59656.0,59371.0
MK18 Kainuu,Basic level studies (KO),20734.0,20036.0,19383.0,18666.0,17954.0,17329.0,16651.0,15835.0,15008.0,14496.0,13957.0,13670.0
MK18 Kainuu,"With education, total (KO)",43274.0,43605.0,43996.0,44365.0,44678.0,44812.0,45092.0,45299.0,45540.0,45540.0,45699.0,45701.0
MK18 Kainuu,Matriculation examination (KO),2551.0,2450.0,2387.0,2265.0,2281.0,2300.0,2200.0,2143.0,2110.0,2124.0,2150.0,2108.0
MK18 Kainuu,Vocational diploma (KO),32880.0,33089.0,33332.0,33590.0,33650.0,33588.0,33735.0,33765.0,33755.0,33613.0,33488.0,33324.0
MK18 Kainuu,Academic degree - Lower level university degree (KO),4854.0,4994.0,5107.0,5255.0,5414.0,5557.0,5696.0,5879.0,6060.0,6110.0,6290.0,6405.0
MK18 Kainuu,Academic degree - Higher level university degree (KO),2989.0,3072.0,3170.0,3255.0,3333.0,3367.0,3461.0,3512.0,3615.0,3693.0,3771.0,3864.0
MK18 Kainuu,"Aged 18 or over, total (HR)",64008.0,63641.0,63379.0,63031.0,62632.0,62141.0,61743.0,61134.0,60548.0,60036.0,59656.0,59371.0
MK18 Kainuu,Average income of inhabitants (HR),18699.0,19603.0,19925.0,20148.0,20390.0,20587.0,20950.0,21510.0,22311.0,22862.0,23075.0,23949.0
MK18 Kainuu,Median income of inhabitants (HR),16712.0,17341.0,17969.0,18254.0,18509.0,18737.0,19082.0,19506.0,20048.0,20586.0,20802.0,21380.0
MK18 Kainuu,Inhabitants belonging to the lowest income category (HR),14102.0,13986.0,13784.0,13749.0,13654.0,13319.0,13164.0,13276.0,13111.0,13122.0,12967.0,13140.0
MK18 Kainuu,Inhabitants belonging to the middle income category (HR),41928.0,41714.0,41732.0,41541.0,41340.0,41268.0,40781.0,40074.0,39510.0,39200.0,38746.0,37959.0
MK18 Kainuu,Inhabitants belonging to the highest income category (HR),7978.0,7941.0,7863.0,7741.0,7638.0,7554.0,7798.0,7784.0,7927.0,7714.0,7943.0,8272.0
MK18 Kainuu,Accumulated purchasing power of inhabitants (HR),1196900154.0,1247585313.0,1262833991.0,1269949504.0,1277084960.0,1279279276.0,1293529871.0,1315011837.0,1350869965.0,1372550349.0,1376547871.0,1421863849.0
MK18 Kainuu,"Households, total (TE)",37782.0,37562.0,37605.0,37511.0,37387.0,37268.0,37204.0,37053.0,36908.0,36734.0,36705.0,36812.0
MK18 Kainuu,Average size of households (TE),2.1,2.0,2.0,2.0,2.0,2.0,2.0,1.9,1.9,1.9,1.9,1.9
MK18 Kainuu,Average floor area per person (TE),40.2,40.8,41.2,41.6,41.9,42.4,42.7,43.0,43.5,43.9,44.3,44.5
MK18 Kainuu,One-person households (TE),15422.0,15452.0,15628.0,15731.0,15885.0,16071.0,16270.0,16490.0,16647.0,16714.0,16981.0,17291.0
MK18 Kainuu,Young one-person households (TE),2826.0,2915.0,2895.0,2950.0,3039.0,3080.0,3200.0,3276.0,3344.0,3333.0,3532.0,3640.0
MK18 Kainuu,Young couples without children (TE),1202.0,1187.0,1224.0,1202.0,1152.0,1161.0,1142.0,1047.0,1025.0,1008.0,978.0,951.0
MK18 Kainuu,Households with children (TE),7964.0,7751.0,7616.0,7388.0,7197.0,7013.0,6869.0,6717.0,6543.0,6388.0,6246.0,6175.0
MK18 Kainuu,Households with small children (TE),2001.0,1944.0,1900.0,1848.0,1825.0,1723.0,1663.0,1575.0,1489.0,1358.0,1282.0,1263.0
MK18 Kainuu,Households with children under school age (TE),3555.0,3528.0,3486.0,3463.0,3431.0,3336.0,3236.0,3141.0,3028.0,2912.0,2784.0,2679.0
MK18 Kainuu,Households with school-age children (TE),3408.0,3334.0,3258.0,3243.0,3207.0,3196.0,3161.0,3190.0,3114.0,3086.0,3062.0,3103.0
MK18 Kainuu,Households with teenagers (TE),3625.0,3466.0,3344.0,3148.0,2992.0,2917.0,2887.0,2769.0,2754.0,2706.0,2669.0,2687.0
MK18 Kainuu,One-parent households with children (TE),1421.0,1413.0,1368.0,1305.0,1281.0,1269.0,1240.0,1242.0,1253.0,1272.0,1255.0,1269.0
MK18 Kainuu,Adult households (TE),17772.0,17728.0,17565.0,17394.0,17187.0,16994.0,16795.0,16520.0,16249.0,15912.0,15790.0,15691.0
MK18 Kainuu,Pensioner households (TE),12225.0,12266.0,12607.0,12917.0,13175.0,13424.0,13699.0,13965.0,14265.0,14581.0,14809.0,15078.0
MK18 Kainuu,Households living in owner-occupied dwellings (TE),26523.0,26534.0,26551.0,26563.0,26422.0,26236.0,26154.0,26087.0,25905.0,25747.0,25531.0,25381.0
MK18 Kainuu,Households living in rented dwellings (TE),10142.0,9938.0,9947.0,9892.0,10069.0,10118.0,10211.0,10251.0,10306.0,10269.0,10498.0,10831.0
MK18 Kainuu,Households living in other dwellings (TE),1117.0,1090.0,1107.0,1056.0,896.0,914.0,839.0,715.0,697.0,718.0,676.0,600.0
MK18 Kainuu,"Households, total (TR)",37782.0,37562.0,37605.0,37511.0,37387.0,37268.0,37204.0,37053.0,36908.0,36734.0,36705.0,36812.0
MK18 Kainuu,Average income of households (TR),31478.0,32895.0,33251.0,33489.0,33753.0,33872.0,34277.0,34936.0,35988.0,36707.0,36821.0,37967.0
MK18 Kainuu,Median income of households (TR),26465.0,27324.0,28207.0,28472.0,28639.0,28782.0,29086.0,29385.0,29854.0,30354.0,30651.0,31147.0
MK18 Kainuu,Households belonging to the lowest income category (TR),12038.0,11857.0,11867.0,11614.0,11480.0,11387.0,11270.0,11340.0,11174.0,11133.0,11108.0,11276.0
MK18 Kainuu,Households belonging to the middle income category (TR),21612.0,21594.0,21659.0,21826.0,21899.0,21937.0,21802.0,21568.0,21585.0,21571.0,21376.0,21260.0
MK18 Kainuu,Households belonging to the highest income category (TR),4132.0,4111.0,4079.0,4071.0,4008.0,3944.0,4132.0,4145.0,4149.0,4030.0,4221.0,4276.0
MK18 Kainuu,Accumulated purchasing power of households (TR),1189299262.0,1235597525.0,1250405641.0,1256223113.0,1261937654.0,1262358141.0,1275233621.0,1294493400.0,1328238925.0,1348391522.0,1351531041.0,1397654391.0
MK18 Kainuu,Free-time residences (RA),12223.0,12249.0,12315.0,12363.0,12412.0,12478.0,12529.0,12670.0,12736.0,12765.0,12109.0,12129.0
MK18 Kainuu,"Buildings, total (RA)",28308.0,28455.0,28670.0,28757.0,28939.0,28983.0,29009.0,28619.0,28711.0,28776.0,28971.0,29064.0
MK18 Kainuu,Other buildings (RA),3497.0,3528.0,3597.0,3630.0,3655.0,3678.0,3672.0,3774.0,3808.0,3822.0,3905.0,3982.0
MK18 Kainuu,Residential buildings (RA),24811.0,24927.0,25073.0,25127.0,25284.0,25305.0,25337.0,24845.0,24903.0,24954.0,25066.0,25082.0
MK18 Kainuu,Dwellings (RA),43022.0,43046.0,43191.0,43518.0,42632.0,42513.0,42399.0,42232.0,42225.0,42117.0,42938.0,43088.0
MK18 Kainuu,Average floor area per dwelling (RA),80.2,80.7,80.9,80.9,81.1,81.3,81.4,81.4,81.5,81.6,81.8,81.7
MK18 Kainuu,Dwellings in small houses (RA),28822.0,28981.0,29025.0,29072.0,28135.0,28038.0,27938.0,27859.0,27806.0,27720.0,28406.0,28520.0
MK18 Kainuu,Dwellings in blocks of flats (RA),12713.0,12821.0,12960.0,13204.0,13321.0,13317.0,13306.0,13252.0,13279.0,13303.0,13321.0,13306.0
MK18 Kainuu,Other dwellings (RA),1487.0,1244.0,1206.0,1242.0,1176.0,1158.0,1155.0,1121.0,1140.0,1094.0,1211.0,1262.0
MK18 Kainuu,"Workplaces, total (TP)",29080.0,29302.0,28778.0,27493.0,26758.0,26713.0,27415.0,27184.0,27721.0,27218.0,27152.0,
MK18 Kainuu,Primary production (TP),2157.0,2149.0,2060.0,2014.0,1832.0,1721.0,1700.0,1609.0,1621.0,1632.0,1511.0,
MK18 Kainuu,Processing (TP),5357.0,5379.0,5109.0,4559.0,4513.0,4611.0,4901.0,5019.0,5207.0,5109.0,5370.0,
MK18 Kainuu,Services (TP),21068.0,21255.0,21289.0,20655.0,20114.0,20076.0,20514.0,20263.0,20599.0,20150.0,20003.0,
MK18 Kainuu,"A Agriculture, forestry and fishing (TP)",2157.0,2149.0,2060.0,2014.0,1832.0,1721.0,1700.0,1609.0,1621.0,1632.0,1511.0,
MK18 Kainuu,B Mining and quarrying (TP),553.0,619.0,731.0,712.0,587.0,689.0,793.0,797.0,830.0,922.0,1077.0,
MK18 Kainuu,C Manufacturing (TP),2616.0,2447.0,2125.0,2021.0,2159.0,2131.0,2227.0,2275.0,2323.0,2175.0,2235.0,
MK18 Kainuu,"D Electricity, gas, steam and air conditioning supply (TP)",164.0,156.0,150.0,144.0,146.0,134.0,133.0,114.0,82.0,82.0,91.0,
MK18 Kainuu,"E Water supply; sewerage, waste management and remediation activities (TP)",160.0,169.0,162.0,176.0,159.0,160.0,111.0,126.0,126.0,149.0,146.0,
MK18 Kainuu,F Construction (TP),1864.0,1988.0,1941.0,1506.0,1462.0,1497.0,1637.0,1707.0,1846.0,1781.0,1821.0,
MK18 Kainuu,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),2949.0,3005.0,3134.0,2804.0,2609.0,2629.0,2632.0,2545.0,2517.0,2505.0,2440.0,
MK18 Kainuu,H Transportation and storage (TP),1579.0,1489.0,1505.0,1412.0,1338.0,1311.0,1317.0,1330.0,1267.0,1243.0,1157.0,
MK18 Kainuu,I Accommodation and food service activities (TP),915.0,1016.0,1006.0,1004.0,1016.0,1002.0,997.0,1010.0,1034.0,1033.0,834.0,
MK18 Kainuu,J Information and communication (TP),419.0,425.0,414.0,417.0,400.0,422.0,432.0,517.0,525.0,540.0,563.0,
MK18 Kainuu,K Financial and insurance activities (TP),294.0,271.0,305.0,312.0,281.0,270.0,291.0,257.0,247.0,238.0,239.0,
MK18 Kainuu,L Real estate activities (TP),256.0,249.0,254.0,240.0,260.0,244.0,242.0,233.0,222.0,216.0,235.0,
MK18 Kainuu,"M Professional, scientific and technical activities (TP)",897.0,963.0,973.0,1059.0,1064.0,1020.0,1097.0,1093.0,1118.0,1001.0,958.0,
MK18 Kainuu,N Administrative and support service activities (TP),2212.0,2252.0,2073.0,1943.0,1960.0,2151.0,2488.0,2444.0,2654.0,2505.0,2344.0,
MK18 Kainuu,O Public administration and defence; compulsory social security (TP),2196.0,2177.0,2220.0,2010.0,2035.0,2048.0,2061.0,2039.0,2026.0,1957.0,2003.0,
MK18 Kainuu,P Education (TP),2003.0,2121.0,2067.0,2007.0,1945.0,1877.0,1851.0,1746.0,1777.0,1810.0,1849.0,
MK18 Kainuu,Q Human health and social work activities (TP),5496.0,5477.0,5413.0,5479.0,5465.0,5487.0,5485.0,5519.0,5684.0,5636.0,6006.0,
MK18 Kainuu,"R Arts, entertainment and recreation (TP)",549.0,563.0,545.0,556.0,506.0,497.0,517.0,546.0,519.0,543.0,478.0,
MK18 Kainuu,S Other service activities (TP),1302.0,1245.0,1379.0,1206.0,1015.0,905.0,875.0,763.0,774.0,736.0,700.0,
MK18 Kainuu,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),1.0,2.0,1.0,206.0,220.0,213.0,229.0,221.0,235.0,187.0,197.0,
MK18 Kainuu,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MK18 Kainuu,X Industry unknown (TP),498.0,519.0,320.0,265.0,299.0,305.0,300.0,293.0,294.0,327.0,268.0,
MK18 Kainuu,"Inhabitants, total (PT)",78703.0,77984.0,77435.0,76782.0,76119.0,75324.0,74803.0,73959.0,73061.0,72306.0,71664.0,71255.0
MK18 Kainuu,Employed (PT),29554.0,29749.0,29227.0,27928.0,27292.0,27120.0,27536.0,27345.0,27836.0,27359.0,27098.0,27386.0
MK18 Kainuu,Unemployed (PT),5114.0,4677.0,5004.0,6232.0,6530.0,6072.0,5137.0,4722.0,3768.0,3582.0,3810.0,3304.0
MK18 Kainuu,Children aged 0 to 14 (PT),11668.0,11427.0,11322.0,11191.0,11085.0,10835.0,10735.0,10568.0,10271.0,10125.0,9821.0,9676.0
MK18 Kainuu,Students (PT),6269.0,6005.0,5739.0,5376.0,5225.0,5085.0,4965.0,4855.0,4593.0,4540.0,4641.0,4546.0
MK18 Kainuu,Pensioners (PT),23630.0,23675.0,23788.0,24003.0,24055.0,24263.0,24506.0,24691.0,24808.0,24892.0,24555.0,24517.0
MK18 Kainuu,Others (PT),2468.0,2451.0,2355.0,2052.0,1932.0,1949.0,1924.0,1778.0,1785.0,1808.0,1739.0,1826.0
MK19 Lapland,"Inhabitants, total (HE)",183488.0,183330.0,182844.0,182514.0,181748.0,180858.0,180207.0,179223.0,178522.0,177161.0,176665.0,176494.0
MK19 Lapland,Males (HE),92025.0,91982.0,91729.0,91536.0,91150.0,90714.0,90355.0,89718.0,89291.0,88647.0,88437.0,88212.0
MK19 Lapland,Females (HE),91463.0,91348.0,91115.0,90978.0,90598.0,90144.0,89852.0,89505.0,89231.0,88514.0,88228.0,88282.0
MK19 Lapland,Average age of inhabitants (HE),43.0,43.0,43.0,44.0,44.0,44.0,44.0,45.0,45.0,45.0,46.0,46.0
MK19 Lapland,0-2 years (HE),5717.0,5828.0,5692.0,5619.0,5329.0,5164.0,4881.0,4673.0,4408.0,4226.0,4144.0,4185.0
MK19 Lapland,3-6 years (HE),7308.0,7399.0,7532.0,7687.0,7845.0,7731.0,7649.0,7375.0,7078.0,6814.0,6478.0,6199.0
MK19 Lapland,7-12 years (HE),11341.0,11210.0,11136.0,11023.0,11023.0,11084.0,11256.0,11429.0,11711.0,11677.0,11729.0,11584.0
MK19 Lapland,13-15 years (HE),6265.0,6147.0,5970.0,5928.0,5797.0,5686.0,5519.0,5517.0,5513.0,5545.0,5571.0,5709.0
MK19 Lapland,16-17 years (HE),4745.0,4442.0,4223.0,4121.0,3990.0,3882.0,3910.0,3814.0,3663.0,3609.0,3629.0,3635.0
MK19 Lapland,18-19 years (HE),4984.0,4814.0,4748.0,4461.0,4220.0,4035.0,3921.0,3896.0,3826.0,3700.0,3519.0,3543.0
MK19 Lapland,20-24 years (HE),11073.0,11100.0,11216.0,11166.0,10950.0,10603.0,10283.0,9905.0,9655.0,9116.0,8886.0,8674.0
MK19 Lapland,25-29 years (HE),10568.0,10609.0,10351.0,10140.0,10018.0,10024.0,10175.0,10321.0,10285.0,10168.0,9872.0,9555.0
MK19 Lapland,30-34 years (HE),9204.0,9382.0,9666.0,9928.0,10178.0,10367.0,10380.0,10167.0,10084.0,9969.0,10102.0,10385.0
MK19 Lapland,35-39 years (HE),8506.0,8634.0,8836.0,9139.0,9293.0,9360.0,9566.0,9748.0,10088.0,10297.0,10539.0,10669.0
MK19 Lapland,40-44 years (HE),10466.0,9873.0,9320.0,8812.0,8624.0,8621.0,8736.0,8954.0,9250.0,9469.0,9610.0,9860.0
MK19 Lapland,45-49 years (HE),13547.0,12867.0,12342.0,11797.0,11162.0,10492.0,9912.0,9317.0,8852.0,8684.0,8740.0,8904.0
MK19 Lapland,50-54 years (HE),14931.0,14703.0,14364.0,14259.0,13841.0,13435.0,12803.0,12213.0,11645.0,11078.0,10527.0,9958.0
MK19 Lapland,55-59 years (HE),15292.0,15495.0,15402.0,15085.0,14841.0,14643.0,14418.0,14169.0,14011.0,13609.0,13231.0,12692.0
MK19 Lapland,60-64 years (HE),14867.0,14855.0,14856.0,14859.0,14852.0,14769.0,14907.0,14808.0,14497.0,14332.0,14179.0,13961.0
MK19 Lapland,65-69 years (HE),9559.0,9949.0,11216.0,12172.0,13239.0,14078.0,14037.0,14042.0,13967.0,13861.0,13871.0,14070.0
MK19 Lapland,70-74 years (HE),8884.0,9343.0,8854.0,8715.0,8459.0,8705.0,9036.0,10236.0,11154.0,12105.0,12794.0,12828.0
MK19 Lapland,75-79 years (HE),7132.0,7153.0,7422.0,7743.0,7872.0,7653.0,8068.0,7612.0,7517.0,7304.0,7591.0,7903.0
MK19 Lapland,80-84 years (HE),5361.0,5599.0,5567.0,5478.0,5480.0,5603.0,5627.0,5844.0,6082.0,6163.0,6022.0,6394.0
MK19 Lapland,85 years or over (HE),3738.0,3928.0,4131.0,4382.0,4735.0,4923.0,5123.0,5183.0,5236.0,5435.0,5631.0,5786.0
MK19 Lapland,"Aged 18 or over, total (KO)",148112.0,148304.0,148291.0,148136.0,147764.0,147311.0,146992.0,146415.0,146149.0,145290.0,145114.0,145182.0
MK19 Lapland,Basic level studies (KO),45673.0,44461.0,43218.0,41542.0,40130.0,39030.0,37810.0,35853.0,34199.0,33018.0,32075.0,31225.0
MK19 Lapland,"With education, total (KO)",102439.0,103843.0,105073.0,106594.0,107634.0,108281.0,109182.0,110562.0,111950.0,112272.0,113039.0,113957.0
MK19 Lapland,Matriculation examination (KO),8114.0,7798.0,7558.0,7247.0,6962.0,6838.0,6723.0,6705.0,6787.0,6616.0,6527.0,6550.0
MK19 Lapland,Vocational diploma (KO),75460.0,76236.0,76963.0,77876.0,78472.0,78547.0,78864.0,79319.0,79635.0,79443.0,79416.0,79411.0
MK19 Lapland,Academic degree - Lower level university degree (KO),11268.0,11867.0,12297.0,12860.0,13283.0,13770.0,14203.0,14758.0,15302.0,15743.0,16228.0,16713.0
MK19 Lapland,Academic degree - Higher level university degree (KO),7597.0,7942.0,8255.0,8611.0,8917.0,9126.0,9392.0,9780.0,10226.0,10470.0,10868.0,11283.0
MK19 Lapland,"Aged 18 or over, total (HR)",148112.0,148304.0,148291.0,148136.0,147764.0,147311.0,146992.0,146415.0,146149.0,145290.0,145114.0,145182.0
MK19 Lapland,Average income of inhabitants (HR),19070.0,19970.0,20565.0,20905.0,21142.0,21440.0,21710.0,22283.0,22845.0,23534.0,23796.0,24555.0
MK19 Lapland,Median income of inhabitants (HR),17183.0,17875.0,18675.0,19062.0,19317.0,19563.0,19848.0,20282.0,20732.0,21393.0,21570.0,22125.0
MK19 Lapland,Inhabitants belonging to the lowest income category (HR),32883.0,32517.0,32208.0,31470.0,31235.0,30389.0,30226.0,30135.0,30415.0,29761.0,29476.0,29680.0
MK19 Lapland,Inhabitants belonging to the middle income category (HR),93457.0,93536.0,93884.0,94150.0,93819.0,94089.0,94012.0,93641.0,93181.0,93019.0,92943.0,93156.0
MK19 Lapland,Inhabitants belonging to the highest income category (HR),21772.0,22251.0,22199.0,22516.0,22710.0,22833.0,22754.0,22639.0,22553.0,22510.0,22695.0,22346.0
MK19 Lapland,Accumulated purchasing power of inhabitants (HR),2824475936.0,2961668125.0,3049667170.0,3096839574.0,3124005769.0,3158384583.0,3191244323.0,3262564286.0,3338772846.0,3419232324.0,3453186912.0,3564906865.0
MK19 Lapland,"Households, total (TE)",86693.0,86618.0,87034.0,87120.0,87362.0,87441.0,87573.0,87738.0,87868.0,88082.0,88642.0,89126.0
MK19 Lapland,Average size of households (TE),2.1,2.1,2.1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9,1.9
MK19 Lapland,Average floor area per person (TE),40.1,40.5,40.9,41.2,41.5,41.9,42.2,42.5,42.8,43.2,43.6,43.8
MK19 Lapland,One-person households (TE),35367.0,35323.0,36038.0,36320.0,36980.0,37356.0,37879.0,38609.0,39177.0,39809.0,40561.0,41312.0
MK19 Lapland,Young one-person households (TE),7513.0,7540.0,7776.0,7755.0,7939.0,7919.0,8128.0,8543.0,8775.0,9104.0,9508.0,9759.0
MK19 Lapland,Young couples without children (TE),2798.0,2852.0,2866.0,2894.0,2866.0,2935.0,2920.0,2818.0,2788.0,2761.0,2789.0,2764.0
MK19 Lapland,Households with children (TE),18970.0,18677.0,18314.0,18022.0,17725.0,17446.0,17262.0,16907.0,16604.0,16430.0,16320.0,16219.0
MK19 Lapland,Households with small children (TE),4966.0,5042.0,4907.0,4869.0,4636.0,4488.0,4258.0,4067.0,3885.0,3768.0,3645.0,3646.0
MK19 Lapland,Households with children under school age (TE),8743.0,8824.0,8786.0,8781.0,8738.0,8615.0,8436.0,8227.0,7876.0,7674.0,7445.0,7212.0
MK19 Lapland,Households with school-age children (TE),8174.0,8106.0,7966.0,7868.0,7820.0,7819.0,7864.0,7973.0,8105.0,8048.0,8109.0,8025.0
MK19 Lapland,Households with teenagers (TE),8313.0,8005.0,7729.0,7552.0,7342.0,7153.0,6985.0,6884.0,6788.0,6727.0,6696.0,6774.0
MK19 Lapland,One-parent households with children (TE),3625.0,3691.0,3618.0,3543.0,3499.0,3496.0,3516.0,3565.0,3587.0,3616.0,3632.0,3592.0
MK19 Lapland,Adult households (TE),43128.0,42790.0,42648.0,42086.0,41692.0,41163.0,40806.0,40635.0,40369.0,40138.0,40110.0,39850.0
MK19 Lapland,Pensioner households (TE),24982.0,25545.0,26450.0,27397.0,28341.0,29238.0,29911.0,30607.0,31303.0,31924.0,32628.0,33484.0
MK19 Lapland,Households living in owner-occupied dwellings (TE),58083.0,58378.0,58551.0,58516.0,58501.0,58372.0,58394.0,58317.0,58188.0,58082.0,57768.0,57861.0
MK19 Lapland,Households living in rented dwellings (TE),25623.0,25240.0,25307.0,25429.0,26256.0,26426.0,26608.0,27167.0,27472.0,27761.0,28582.0,29337.0
MK19 Lapland,Households living in other dwellings (TE),2987.0,3000.0,3176.0,3175.0,2605.0,2643.0,2571.0,2254.0,2208.0,2239.0,2292.0,1928.0
MK19 Lapland,"Households, total (TR)",86693.0,86618.0,87034.0,87120.0,87362.0,87441.0,87573.0,87738.0,87868.0,88082.0,88642.0,89126.0
MK19 Lapland,Average income of households (TR),32287.0,33752.0,34576.0,34994.0,35175.0,35485.0,35777.0,36465.0,37198.0,37976.0,38081.0,39135.0
MK19 Lapland,Median income of households (TR),27215.0,28293.0,29225.0,29633.0,29828.0,30092.0,30239.0,30591.0,31074.0,31609.0,31648.0,32260.0
MK19 Lapland,Households belonging to the lowest income category (TR),25957.0,25779.0,25572.0,24919.0,24697.0,24412.0,24549.0,24644.0,24765.0,24587.0,24876.0,25152.0
MK19 Lapland,Households belonging to the middle income category (TR),49657.0,49428.0,49979.0,50521.0,50923.0,51196.0,51168.0,51401.0,51428.0,51766.0,51922.0,52452.0
MK19 Lapland,Households belonging to the highest income category (TR),11079.0,11411.0,11483.0,11680.0,11742.0,11833.0,11856.0,11693.0,11675.0,11729.0,11844.0,11522.0
MK19 Lapland,Accumulated purchasing power of households (TR),2799023123.0,2923545418.0,3009254019.0,3048696609.0,3072968778.0,3102841189.0,3133058910.0,3199380359.0,3268551409.0,3344962865.0,3375539677.0,3487925682.0
MK19 Lapland,Free-time residences (RA),29876.0,30273.0,30624.0,31039.0,31284.0,31481.0,31736.0,32535.0,32760.0,33186.0,36533.0,37032.0
MK19 Lapland,"Buildings, total (RA)",72787.0,73468.0,74930.0,75222.0,75716.0,76046.0,76355.0,76903.0,77028.0,77559.0,73925.0,74094.0
MK19 Lapland,Other buildings (RA),11802.0,12111.0,13022.0,13185.0,13271.0,13384.0,13377.0,13734.0,13719.0,13856.0,14042.0,14108.0
MK19 Lapland,Residential buildings (RA),60985.0,61357.0,61908.0,62037.0,62445.0,62662.0,62978.0,63169.0,63309.0,63703.0,59883.0,59986.0
