Time,Area,Industry,Employment
201812,MK07 Päijät-Häme,"R, S Other service activities (90-96)",0.04496785519141565
201812,MK07 Päijät-Häme,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.003243544880663125
201812,MK08 Kymenlaakso,10-12 Food industry etc.,0.013672061735983062
201812,MK08 Kymenlaakso,"13-15 Textile, clothing and leather industry",0.002854606296523936
201812,MK08 Kymenlaakso,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.008345284436249403
201812,MK08 Kymenlaakso,"17, 18 Paper industry; Printing",0.038257187734753804
201812,MK08 Kymenlaakso,19-22 Chemical industry,0.01189646930273851
201812,MK08 Kymenlaakso,23 Manufacture of other non-metallic mineral products,0.006665300826333401
201812,MK08 Kymenlaakso,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.018998839035716725
201812,MK08 Kymenlaakso,"26, 27 Manufacture of electrical and electronic products",0.0019394932732363585
201812,MK08 Kymenlaakso,28 Manufacture of machinery and equipment n.e.c.,0.013002799972683192
201812,MK08 Kymenlaakso,"29, 30 Manufacture of transport equipment",0.000396093696646862
201812,MK08 Kymenlaakso,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.02297343440551799
201812,MK08 Kymenlaakso,"681, 68209, 683 Other real estate activities",0.004643857133101141
201812,MK08 Kymenlaakso,"68201, 68202 Letting and operation of dwellings",0.002185344533224066
201812,MK08 Kymenlaakso,"A Agriculture, forestry and fishing (01-03)",0.03252065833504063
201812,MK08 Kymenlaakso,B Mining and quarrying (05-09),0.0018575428532404562
201812,MK08 Kymenlaakso,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.011978419722734411
201812,MK08 Kymenlaakso,F Construction (41-43),0.07396025404630198
201812,MK08 Kymenlaakso,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.09905074096838079
201812,MK08 Kymenlaakso,H Transportation and storage (49-53),0.07628218261285255
201812,MK08 Kymenlaakso,I Accommodation and food service activities (55-56),0.0280953356552619
201812,MK08 Kymenlaakso,J Information and communication (58-63),0.012483780646042478
201812,MK08 Kymenlaakso,K Financial and insurance activities (64-66),0.005381410913064263
201812,MK08 Kymenlaakso,"M Professional, scientific and technical activities (69-75)",0.039322543194700535
201812,MK08 Kymenlaakso,N Administrative and support service activities (77-82),0.05658676500717066
201812,MK08 Kymenlaakso,O Public administration and defence; compulsory social security (84),0.14117325684627466
201812,MK08 Kymenlaakso,P Education (85),0.04474492931776275
201812,MK08 Kymenlaakso,Q Human health and social work activities (86-88),0.1836099160008195
201812,MK08 Kymenlaakso,"R, S Other service activities (90-96)",0.045072730997746356
201812,MK08 Kymenlaakso,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.002021443693232261
201812,MK09 South Karelia,10-12 Food industry etc.,0.017591721542803387
201812,MK09 South Karelia,"13-15 Textile, clothing and leather industry",0.0010536218250235185
201812,MK09 South Karelia,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.010555032925682033
201812,MK09 South Karelia,"17, 18 Paper industry; Printing",0.05508936970837253
201812,MK09 South Karelia,19-22 Chemical industry,0.007206020696142992
201812,MK09 South Karelia,23 Manufacture of other non-metallic mineral products,0.006171213546566322
201812,MK09 South Karelia,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.02671683913452493
201812,MK09 South Karelia,"26, 27 Manufacture of electrical and electronic products",0.004421448730009407
201812,MK09 South Karelia,28 Manufacture of machinery and equipment n.e.c.,0.013490122295390405
201812,MK09 South Karelia,"29, 30 Manufacture of transport equipment",0.0007525870178739417
201812,MK09 South Karelia,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.018024459078080902
201812,MK09 South Karelia,"681, 68209, 683 Other real estate activities",0.008090310442144873
201812,MK09 South Karelia,"68201, 68202 Letting and operation of dwellings",0.00284101599247413
201812,MK09 South Karelia,"A Agriculture, forestry and fishing (01-03)",0.040921919096895576
201812,MK09 South Karelia,B Mining and quarrying (05-09),0.002257761053621825
201812,MK09 South Karelia,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.009764816556914394
201812,MK09 South Karelia,F Construction (41-43),0.08199435559736594
201812,MK09 South Karelia,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.1136782690498589
201812,MK09 South Karelia,H Transportation and storage (49-53),0.060188146754468486
201812,MK09 South Karelia,I Accommodation and food service activities (55-56),0.03994355597365946
201812,MK09 South Karelia,J Information and communication (58-63),0.019943555973659457
201812,MK09 South Karelia,K Financial and insurance activities (64-66),0.0072812793979303864
201812,MK09 South Karelia,"M Professional, scientific and technical activities (69-75)",0.039492003762935095
201812,MK09 South Karelia,N Administrative and support service activities (77-82),0.05883349012229539
201812,MK09 South Karelia,O Public administration and defence; compulsory social security (84),0.07710253998118533
201812,MK09 South Karelia,P Education (85),0.0664722483537159
201812,MK09 South Karelia,Q Human health and social work activities (86-88),0.1620131702728128
201812,MK09 South Karelia,"R, S Other service activities (90-96)",0.04449670743179681
201812,MK09 South Karelia,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.0036312323612417686
201812,MK10 South Savo,10-12 Food industry etc.,0.01331569511409723
201812,MK10 South Savo,"13-15 Textile, clothing and leather industry",0.005395902595255087
201812,MK10 South Savo,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.03813684705227063
201812,MK10 South Savo,"17, 18 Paper industry; Printing",0.005848462167760353
201812,MK10 South Savo,19-22 Chemical industry,0.014551530869784685
201812,MK10 South Savo,23 Manufacture of other non-metallic mineral products,0.008772693251640528
201812,MK10 South Savo,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.018729003846756367
201812,MK10 South Savo,"26, 27 Manufacture of electrical and electronic products",0.007188734747872099
201812,MK10 South Savo,28 Manufacture of machinery and equipment n.e.c.,0.013646411724774156
201812,MK10 South Savo,"29, 30 Manufacture of transport equipment",0.0026109206106073
201812,MK10 South Savo,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.013211258289672938
201812,MK10 South Savo,"681, 68209, 683 Other real estate activities",0.006213991053245374
201812,MK10 South Savo,"68201, 68202 Letting and operation of dwellings",0.001932081251849402
201812,MK10 South Savo,"A Agriculture, forestry and fishing (01-03)",0.07019895215052828
201812,MK10 South Savo,B Mining and quarrying (05-09),0.0013750848549198447
201812,MK10 South Savo,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.008511601190579799
201812,MK10 South Savo,F Construction (41-43),0.08038154253189675
201812,MK10 South Savo,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.10353170527928147
201812,MK10 South Savo,H Transportation and storage (49-53),0.04882421541835651
201812,MK10 South Savo,I Accommodation and food service activities (55-56),0.03606551670118884
201812,MK10 South Savo,J Information and communication (58-63),0.01449931245757254
201812,MK10 South Savo,K Financial and insurance activities (64-66),0.0067883935875789805
201812,MK10 South Savo,"M Professional, scientific and technical activities (69-75)",0.03698804198360342
201812,MK10 South Savo,N Administrative and support service activities (77-82),0.032653913769995296
201812,MK10 South Savo,O Public administration and defence; compulsory social security (84),0.06729212720405214
201812,MK10 South Savo,P Education (85),0.06549929505143513
201812,MK10 South Savo,Q Human health and social work activities (86-88),0.221736784390176
201812,MK10 South Savo,"R, S Other service activities (90-96)",0.04729247532680023
201812,MK10 South Savo,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.008790099389044577
201812,MK11 North Savo,10-12 Food industry etc.,0.014165609882109811
201812,MK11 North Savo,"13-15 Textile, clothing and leather industry",0.005692546146258983
201812,MK11 North Savo,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.016166455309755298
201812,MK11 North Savo,"17, 18 Paper industry; Printing",0.006829176647409703
201812,MK11 North Savo,19-22 Chemical industry,0.006744633882861303
201812,MK11 North Savo,23 Manufacture of other non-metallic mineral products,0.005147714996947068
201812,MK11 North Savo,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.02619886336949885
201812,MK11 North Savo,"26, 27 Manufacture of electrical and electronic products",0.007965807148560424
201812,MK11 North Savo,28 Manufacture of machinery and equipment n.e.c.,0.024338922549434035
201812,MK11 North Savo,"29, 30 Manufacture of transport equipment",0.002996571321215537
201812,MK11 North Savo,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.01337654407965807
201812,MK11 North Savo,"681, 68209, 683 Other real estate activities",0.005683152505753605
201812,MK11 North Savo,"68201, 68202 Letting and operation of dwellings",0.0028274857921187354
201812,MK11 North Savo,"A Agriculture, forestry and fishing (01-03)",0.06803813818045183
201812,MK11 North Savo,B Mining and quarrying (05-09),0.003672913437602743
201812,MK11 North Savo,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.008764266591517543
201812,MK11 North Savo,F Construction (41-43),0.09465032173218732
201812,MK11 North Savo,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.10400638767554365
201812,MK11 North Savo,H Transportation and storage (49-53),0.05009628481518012
201812,MK11 North Savo,I Accommodation and food service activities (55-56),0.028519092574327182
201812,MK11 North Savo,J Information and communication (58-63),0.017669437790615753
201812,MK11 North Savo,K Financial and insurance activities (64-66),0.012756563806303134
201812,MK11 North Savo,"M Professional, scientific and technical activities (69-75)",0.044018599408200645
201812,MK11 North Savo,N Administrative and support service activities (77-82),0.05432342304260016
201812,MK11 North Savo,O Public administration and defence; compulsory social security (84),0.050904137898642614
201812,MK11 North Savo,P Education (85),0.06738058334507538
201812,MK11 North Savo,Q Human health and social work activities (86-88),0.2017378234934949
201812,MK11 North Savo,"R, S Other service activities (90-96)",0.04542764548400733
201812,MK11 North Savo,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.009882109811657509
201812,MK12 North Karelia,10-12 Food industry etc.,0.017988601282355732
201812,MK12 North Karelia,"13-15 Textile, clothing and leather industry",0.004244834956067442
201812,MK12 North Karelia,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.01850807409166469
201812,MK12 North Karelia,"17, 18 Paper industry; Printing",0.011012823557349798
201812,MK12 North Karelia,19-22 Chemical industry,0.01742460223224887
201812,MK12 North Karelia,23 Manufacture of other non-metallic mineral products,0.008756827356922346
