Postal code area,"Workplaces, total (TP)","A Agriculture, forestry and fishing (TP)",B Mining and quarrying (TP),C Manufacturing (TP),"D Electricity, gas, steam and air conditioning supply (TP)","E Water supply; sewerage, waste management and remediation activities (TP)",F Construction (TP),G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),H Transportation and storage (TP),I Accommodation and food service activities (TP),J Information and communication (TP),K Financial and insurance activities (TP),L Real estate activities (TP),"M Professional, scientific and technical activities (TP)",N Administrative and support service activities (TP),O Public administration and defence; compulsory social security (TP),P Education (TP),Q Human health and social work activities (TP),"R Arts, entertainment and recreation (TP)",S Other service activities (TP),T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),U Activities of extraterritorial organisations and bodies (TP),X Industry unknown (TP)
86470  Lumimetsä (Raahe),45,31,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86480  Karhukangas (Haapavesi),5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
86510  Matkaniva (Oulainen),60,12,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0
86530  Annonen (Haapavesi),18,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0
86550  Mieluskylä (Haapavesi),52,25,0,0,0,1,16,1,0,0,0,0,0,0,0,0,6,1,0,2,0,0,0
86600  Haapavesi Keskus (Haapavesi),2145,136,8,587,15,8,161,160,59,59,9,19,12,61,79,67,232,395,19,59,0,0,0
86650  Kytökylä-Joutenniva (Haapavesi),98,51,3,1,0,0,13,2,5,0,0,0,0,1,0,0,0,22,0,0,0,0,0
86680  Vatjusjärvi (Haapavesi),47,11,0,0,0,0,17,1,7,0,0,1,0,0,1,0,7,1,1,0,0,0,0
86690  Karsikas (Haapavesi),23,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86710  Kärsämäki Keskus (Kärsämäki),844,186,3,82,0,5,99,63,75,43,2,5,12,40,8,17,54,124,5,21,0,0,0
86790  Venetpalo (Kärsämäki),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86800  Pyhäsalmi (Pyhäjärvi),1257,133,11,73,10,1,67,106,68,78,17,16,15,22,49,94,72,366,13,46,0,0,0
86810  Pellikkaperä (Pyhäjärvi),4,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
86850  Hiidenniemi (Pyhäjärvi),13,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
86870  Vesikoski (Pyhäjärvi),47,10,0,0,0,0,22,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86900  Pyhäkumpu (Pyhäjärvi),199,0,187,0,0,0,2,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0
86980  Väliaho (Pyhäjärvi),8,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
87100  Kajaani Keskus (Kajaani),6773,55,5,234,4,18,236,708,73,366,340,165,57,489,550,854,810,1320,217,272,0,0,0
87150  Purola (Kajaani),133,1,0,5,0,0,16,32,11,0,1,0,0,10,0,0,0,47,0,10,0,0,0
87200  Teppana (Kajaani),351,9,0,3,0,0,13,31,5,13,3,1,1,46,1,0,62,99,20,44,0,0,0
87250  Kättö-Kätönlahti (Kajaani),828,3,1,15,48,14,138,114,39,4,13,0,4,7,123,0,0,271,14,20,0,0,0
87300  Palokangas (Kajaani),1336,0,0,2,0,0,8,0,0,4,0,0,1,3,0,0,0,1318,0,0,0,0,0
87400  Petäisenniska (Kajaani),1432,1,0,523,0,3,136,287,240,12,61,0,19,82,38,0,7,4,6,13,0,0,0
87500  Lehtikangas (Kajaani),1283,23,0,76,0,24,130,123,26,33,0,0,2,16,28,516,111,127,4,44,0,0,0
87700  Lohtaja-Kettu (Kajaani),898,27,0,36,0,14,40,162,94,31,47,0,5,89,171,0,36,125,6,15,0,0,0
87800  Vuoreslahti (Kajaani),49,11,0,15,0,0,9,1,3,2,0,0,0,4,0,0,0,1,1,2,0,0,0
87830  Nakertaja (Kajaani),96,1,2,3,0,0,11,8,14,3,0,1,0,3,2,0,19,6,4,19,0,0,0
87850  Paltaniemi (Kajaani),89,10,0,4,0,0,8,6,39,6,0,0,0,1,12,0,0,0,0,3,0,0,0
87900  Karankalahti (Kajaani),128,17,3,9,0,5,20,26,1,0,0,0,0,45,0,0,1,0,0,1,0,0,0
87910  Linnantaus (Kajaani),48,4,0,5,0,0,6,17,2,3,0,0,0,10,1,0,0,0,0,0,0,0,0
87930  Salmijärvi (Kajaani),122,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,6,0,0,0
87950  Kuluntalahti (Kajaani),157,59,0,10,0,0,30,4,34,0,0,0,0,3,0,0,10,0,7,0,0,0,0
87970  Jormua (Kajaani),43,6,0,5,2,0,10,0,5,4,0,0,0,2,2,0,5,1,0,1,0,0,0
88120  Tuhkakylä (Sotkamo),863,4,660,0,0,0,136,27,10,3,0,0,0,0,22,0,0,0,0,1,0,0,0
88200  Otanmäki-Kytökoski (Kajaani),495,4,0,434,0,0,5,12,3,3,0,0,0,0,1,1,12,16,3,1,0,0,0
88270  Vuolijoki Keskus (Kajaani),118,43,6,1,0,0,8,10,7,0,0,0,0,0,3,2,5,23,1,9,0,0,0
88300  Paltamo Keskus (Paltamo),450,43,3,16,0,0,81,56,36,13,0,7,2,31,25,30,45,35,5,22,0,0,0
88310  Melalahti (Paltamo),23,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
88340  Manamansalo (Vaala),2,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
88350  Kivesjärvi (Paltamo),8,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
88380  Mieslahti (Paltamo),47,4,0,1,0,0,2,1,2,0,0,0,0,0,0,0,23,14,0,0,0,0,0
88400  Ristijärvi Keskus-Hiisijärvi (Ristijärvi),273,45,0,6,0,0,7,19,26,2,0,0,11,3,2,20,20,90,4,18,0,0,0
88440  Jokikylä (Ristijärvi),3,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
88460  Hiisijärvi (Ristijärvi),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88470  Kontiomäki (Paltamo),188,11,1,17,0,0,23,27,75,0,0,0,0,2,0,0,6,24,0,2,0,0,0
88490  Pohjavaara (Sotkamo),36,26,0,0,0,0,2,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0
88530  Paakki (Sotkamo),14,2,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88600  Sotkamo Keskus (Sotkamo),1787,158,20,29,5,10,134,237,65,86,14,23,21,95,87,92,143,477,18,73,0,0,0
88610  Vuokatti (Sotkamo),746,45,37,30,0,6,84,55,9,169,6,0,29,38,63,0,24,52,79,20,0,0,0
88615  Vuokatin Urheiluopisto (Sotkamo),149,0,0,0,0,0,0,2,0,28,0,0,0,0,28,0,57,0,34,0,0,0,0
88620  Korholanmäki (Sotkamo),163,23,73,7,0,0,21,9,0,0,3,0,0,7,0,0,5,13,1,1,0,0,0
88640  Ontojoki (Sotkamo),9,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
88670  Juurikkalahti-Maanselkä (Sotkamo),12,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
88690  Maanselkä (Sotkamo),10,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88730  Ylä-Vieksi (Kuhmo),6,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
88740  Härmänkylä-Iivantiira (Kuhmo),21,5,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88760  Iivantiira (Kuhmo),19,16,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88820  Katerma (Kuhmo),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88900  Kuhmo Keskus (Kuhmo),2336,277,9,374,17,6,136,222,143,71,6,18,17,54,82,185,120,500,34,65,0,0,0
88930  Lentiira-Kuumu (Kuhmo),112,8,0,0,0,0,5,0,6,9,0,0,0,0,2,82,0,0,0,0,0,0,0
88940  Kuumu (Kuhmo),3,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89110  Törmänmäki (Puolanka),2,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89140  Kotila-Törmänmäki (Puolanka),23,5,0,1,0,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
89200  Puolanka Keskus (Puolanka),579,97,0,3,0,6,33,53,43,3,8,9,3,7,21,31,48,187,4,23,0,0,0
89210  Puokiovaara (Puolanka),16,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89320  Joukokylä (Puolanka),21,19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
89330  Suolijärvi (Puolanka),11,8,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
89400  Hyrynsalmi Keskus (Hyrynsalmi),504,64,2,11,1,3,42,48,71,19,0,4,6,10,6,26,27,134,18,12,0,0,0
89430  Hoikka (Hyrynsalmi),5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89440  Sakara (Suomussalmi),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89540  Moisiovaara (Hyrynsalmi),15,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
89560  Karhuvaara (Hyrynsalmi),3,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89600  Ämmänsaari (Suomussalmi),1882,125,1,350,4,10,88,190,69,80,7,19,6,24,115,171,91,450,27,55,0,0,0
89610  Jumaliskylä (Suomussalmi),2,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89640  Pesiökylä (Suomussalmi),2,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89660  Takalo (Suomussalmi),2,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89670  Näljänkä (Suomussalmi),16,8,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
89680  Vaaranniva (Suomussalmi),5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89730  Ahjola (Suomussalmi),11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89740  Kianta (Suomussalmi),5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89760  Piispajärvi-Peranka-Kaikkoinen (Suomussalmi),2,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89770  Peranka (Suomussalmi),3,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89780  Kaikkonen (Suomussalmi),5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89800  Suomussalmi Keskus (Suomussalmi),87,30,0,2,1,0,9,4,12,6,0,0,0,1,1,0,0,14,1,6,0,0,0
89830  Ala-Vuokki (Suomussalmi),6,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89840  Ylä-Vuokki (Suomussalmi),20,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0
89920  Ruhtinansalmi (Suomussalmi),77,15,0,40,0,0,0,1,2,10,0,0,0,0,3,0,1,0,4,1,0,0,0
90100  Oulu Keskus (Oulu),13468,4,9,126,53,1,566,1396,107,1200,1248,793,268,1401,397,1798,471,2402,424,804,0,0,0
90120  Heinäpää (Oulu),955,9,3,10,0,0,85,39,35,23,18,3,31,63,19,0,168,278,98,73,0,0,0
90130  Raksila (Oulu),3624,52,0,8,121,0,224,280,33,130,267,4,94,388,87,959,388,368,189,32,0,0,0
90140  Karjasilta (Oulu),3082,3,0,36,0,8,203,269,100,89,374,49,17,330,348,590,206,200,142,118,0,0,0
90150  Höyhtyä (Oulu),841,2,0,2,0,0,133,18,238,45,22,1,7,9,12,0,10,271,27,44,0,0,0
90220  Kontinkangas (Oulu),9705,0,0,56,0,5,1,109,0,65,112,0,5,513,28,79,894,7672,4,162,0,0,0
90230  Värttö-Maikkula (Oulu),2558,4,1,307,0,99,42,94,77,18,631,43,42,475,107,173,39,246,11,149,0,0,0
90240  Iinatti (Oulu),1491,7,1,420,0,0,215,138,120,39,10,0,13,43,292,0,29,113,6,45,0,0,0
90250  Kaukovainio (Oulu),2005,6,1,23,3,0,37,115,8,87,70,102,6,221,185,0,661,473,0,7,0,0,0
90310  Madekoski (Oulu),175,14,0,3,0,0,35,9,12,1,2,6,2,25,12,0,27,13,5,9,0,0,0
90400  Äimärautio (Oulu),7464,32,0,1587,0,0,988,2334,719,158,37,25,148,342,749,31,4,190,89,31,0,0,0
90410  Kaakkuri (Oulu),1690,17,0,422,0,0,241,716,35,13,4,4,4,75,51,0,29,57,8,14,0,0,0
90420  Metsokangas (Oulu),1432,9,0,13,0,3,94,272,169,43,17,9,4,49,84,0,196,435,2,33,0,0,0
90440  Kempele Keskus (Kempele),4568,21,23,941,36,59,957,448,343,97,37,42,21,278,146,56,406,559,26,72,0,0,0
90450  Honkanen (Kempele),1423,16,0,5,0,0,73,526,63,140,3,4,6,36,12,1,188,241,67,42,0,0,0
90460  Oulunsalo Keskus (Oulu),2383,7,10,389,14,0,389,134,380,49,186,7,37,83,14,0,217,384,37,46,0,0,0
90470  Varjakka (Oulu),116,7,0,2,0,0,30,2,53,2,1,2,1,3,0,0,1,8,2,2,0,0,0
90480  Hailuoto (Hailuoto),213,51,0,9,0,0,16,10,1,6,1,6,0,4,9,12,14,60,5,9,0,0,0
90500  Tuira (Oulu),1587,4,0,5,0,0,117,161,31,90,41,0,24,37,31,20,232,696,12,86,0,0,0
90510  Hietasaari (Oulu),509,3,0,1,0,0,31,10,3,88,5,2,5,9,26,0,15,273,33,5,0,0,0
90520  Taskila-Toppila (Oulu),811,2,9,123,118,9,103,149,27,23,5,2,1,60,30,0,6,69,32,43,0,0,0
90530  Välivainio (Oulu),1676,0,0,124,5,0,369,243,256,16,45,150,7,96,147,0,25,86,23,84,0,0,0
90540  Kuivasjärvi (Oulu),1103,2,3,6,0,24,27,276,137,77,19,11,14,41,11,0,179,225,15,36,0,0,0
90550  Pyykösjärvi-Puolivälinkangas (Oulu),246,0,0,1,0,0,21,31,10,18,3,0,1,4,2,0,3,144,4,4,0,0,0
90560  Koskela-Oulu (Oulu),297,1,0,3,0,0,27,12,14,5,4,0,0,11,3,0,24,185,1,7,0,0,0
90570  Kaijonharju-Linnanmaa (Oulu),3361,2,0,62,0,0,24,254,12,69,72,4,7,146,16,0,2356,292,27,18,0,0,0
90580  Rajakylä (Oulu),585,2,0,81,0,0,95,55,36,35,2,0,2,35,2,6,64,160,2,8,0,0,0
90590  Teknologiakylä (Oulu),5506,0,26,846,0,75,538,128,5,50,1345,226,47,1616,427,57,25,62,11,22,0,0,0
90600  Oulun rahtiterminaali (Oulu),496,0,0,0,0,0,0,0,492,4,0,0,0,0,0,0,0,0,0,0,0,0,0
90620  Rusko-Heikinharju (Oulu),7044,0,0,3732,40,107,1098,555,401,44,114,2,9,321,391,0,17,84,0,129,0,0,0
90630  Korvensuora (Oulu),971,5,0,85,0,0,40,58,33,21,22,3,4,13,10,369,71,210,5,22,0,0,0
90650  Haapalehto (Oulu),1628,9,0,23,0,10,179,156,77,90,59,2,6,58,51,0,256,540,42,70,0,0,0
90660  Sanginsuu (Oulu),194,24,0,110,0,0,10,9,5,2,1,0,0,24,1,0,1,3,3,1,0,0,0
90670  Hiukkavaara (Oulu),146,0,0,5,0,0,33,8,12,0,3,1,0,3,0,17,3,55,5,1,0,0,0
90800  Pateniemi (Oulu),667,15,0,24,0,0,83,124,35,40,5,1,5,16,15,0,16,257,16,15,0,0,0
90810  Kiviniemi (Oulu),234,10,0,2,0,0,27,9,16,10,7,0,4,21,12,25,23,46,14,8,0,0,0
90820  Kello (Oulu),643,4,0,61,0,9,174,68,41,18,2,1,1,54,11,0,86,73,20,20,0,0,0
90830  Haukipudas Keskus (Oulu),1840,3,0,352,15,0,118,268,52,59,23,7,25,29,41,59,223,496,12,58,0,0,0
90840  Haukipudas Asemanseutu (Oulu),302,12,0,16,0,0,37,2,20,3,0,1,0,8,1,0,135,65,2,0,0,0,0
90850  Martinniemi (Oulu),275,18,0,69,0,20,24,11,16,0,0,0,0,4,19,0,27,61,0,6,0,0,0
90860  Halosenniemi (Oulu),11,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,3,0,1,0,0,0
90900  Kiiminki Keskus (Oulu),1153,25,10,25,0,7,131,131,124,34,4,10,3,28,22,8,141,391,13,39,7,0,0
90910  Kontio (Oulu),139,14,0,11,0,0,42,2,7,0,0,0,0,5,8,0,24,21,0,5,0,0,0
90940  Jääli (Oulu),1041,9,0,162,0,6,242,74,62,22,6,1,2,86,34,0,104,185,16,30,0,0,0
91100  Ii Keskus (Ii),1855,26,0,264,21,7,164,203,47,100,7,3,10,74,59,113,148,559,12,38,0,0,0
91110  Ii Asemanseutu (Ii),160,65,0,4,0,9,51,2,5,0,0,0,1,1,12,0,8,1,0,1,0,0,0
91140  Olhava (Ii),29,1,0,0,0,0,8,0,5,0,0,0,0,0,0,0,5,10,0,0,0,0,0
91150  Yli-Olhava (Ii),17,8,0,4,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
91200  Yli-Ii Keskus (Oulu),344,56,25,0,4,11,16,22,11,10,0,0,2,2,3,11,120,41,0,10,0,0,0
91210  Jakkukylä (Ii),26,2,0,1,0,0,14,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0
91240  Tannila (Oulu),10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
91260  Pahkakoski-Räinä (Oulu),1,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
91300  Ylikiiminki Keskus (Oulu),690,61,2,256,0,0,48,30,62,7,2,0,2,0,2,1,133,60,4,20,0,0,0
91310  Arkala (Oulu),6,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
91410  Jokirinne (Muhos),182,3,0,0,0,0,17,5,4,0,1,0,0,2,0,0,17,132,0,1,0,0,0
91430  Leppiniemi (Muhos),55,0,0,27,12,0,7,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
91500  Muhos Keskus (Muhos),1935,130,2,89,0,15,88,183,108,60,19,15,4,24,60,71,326,676,25,40,0,0,0
91510  Rova (Muhos),125,32,0,0,0,0,12,1,26,0,0,0,0,4,0,0,7,35,8,0,0,0,0
91560  Kylmälänkylä (Muhos),20,10,0,0,0,0,0,3,1,0,0,0,0,2,0,0,3,0,0,1,0,0,0
91600  Utajärvi Keskus (Utajärvi),662,50,1,86,0,4,71,45,52,23,1,9,2,6,28,22,57,174,6,25,0,0,0
91620  Sanginkylä (Utajärvi),20,8,0,3,1,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
91630  Juorkuna (Utajärvi),5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
91640  Särkijärvi (Utajärvi),9,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
91660  Ahmas (Utajärvi),36,24,2,0,0,0,0,0,7,0,1,1,0,0,0,0,0,1,0,0,0,0,0
91670  Rokua (Utajärvi),72,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,39,0,1,0,0,0
91700  Vaala Keskus-Oterma (Vaala),550,1,0,65,5,0,52,77,14,17,1,2,6,12,20,31,52,175,4,16,0,0,0
91710  Jylhämä (Vaala),5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
91720  Oterma (Vaala),4,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
91730  Kankari (Vaala),12,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91740  Jaalanka-Liminpuro (Vaala),4,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
91750  Liminpuro (Vaala),3,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
91760  Säräisniemi (Vaala),17,5,1,0,0,0,2,1,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0
91780  Neittävä (Vaala),14,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
91790  Nuojua (Vaala),24,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
91800  Tyrnävä (Tyrnävä),1116,132,28,81,0,7,92,75,44,35,0,18,3,28,42,40,129,324,6,28,4,0,0
91900  Liminka Keskus (Liminka),1661,84,3,91,0,13,182,175,63,39,6,12,15,33,47,81,180,562,22,53,0,0,0
91910  Tupos (Liminka),692,9,0,64,0,0,261,44,66,46,0,0,1,20,4,0,89,76,9,3,0,0,0
91930  Ala-Temmes (Liminka),56,20,1,3,0,0,12,5,0,2,0,0,0,1,0,0,0,12,0,0,0,0,0
91950  Temmes (Tyrnävä),97,10,0,0,0,0,10,9,28,0,0,0,0,0,1,0,9,27,1,2,0,0,0
91980  Lumijoki (Lumijoki),378,61,7,9,0,0,79,9,55,3,0,1,0,7,9,12,42,63,5,16,0,0,0
92100  Raahe Keskus (Raahe),3477,7,0,302,29,6,156,260,311,181,69,65,23,91,273,184,183,1204,31,102,0,0,0
92120  Ollinsaari-Mestauskallio (Raahe),673,2,0,101,0,5,214,96,42,0,1,0,26,15,65,0,32,45,0,29,0,0,0
92130  Isoholmi-Antinkangas (Raahe),471,1,0,7,0,0,31,136,93,10,11,1,4,12,17,18,49,64,6,11,0,0,0
92140  Pattijoki Keskus (Raahe),707,43,0,79,0,14,111,104,10,24,10,0,1,55,14,0,121,83,6,32,0,0,0
92150  Kummatti-Junnilanmäki (Raahe),576,0,0,119,0,0,2,77,22,8,0,1,12,5,12,170,68,53,26,1,0,0,0
92160  Saloinen (Raahe),3098,0,0,2808,33,0,31,22,14,0,2,1,0,93,21,0,47,13,0,13,0,0,0
92180  Lapaluoto (Raahe),318,0,0,209,0,0,5,21,24,43,2,0,0,0,12,0,0,0,0,2,0,0,0
92210  Arkkukari (Raahe),63,5,0,6,0,0,26,2,1,0,0,0,0,3,1,0,16,1,0,2,0,0,0
92220  Piehinki (Raahe),17,5,0,1,0,0,1,1,2,0,0,0,1,1,0,0,0,1,0,4,0,0,0
92230  Mattilanperä (Raahe),134,3,99,0,0,0,2,0,13,0,0,0,0,8,0,0,9,0,0,0,0,0,0
92240  Lasikangas (Raahe),37,4,0,2,0,0,7,10,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
92260  Kopsa (Raahe),57,48,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92320  Siikajoki Keskus (Siikajoki),304,43,0,48,0,0,13,8,1,6,0,9,0,5,4,5,26,122,2,12,0,0,0
92330  Karinkanta (Siikajoki),71,37,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
92350  Revonlahti (Siikajoki),123,27,0,26,0,0,14,9,16,6,1,0,0,0,1,0,11,8,1,3,0,0,0
92400  Ruukki Keskus (Siikajoki),759,70,1,114,2,7,46,65,13,11,8,16,8,47,44,26,97,146,6,32,0,0,0
92430  Paavola-Huumola (Siikajoki),168,59,2,6,0,0,14,4,15,3,0,2,0,6,0,0,15,33,5,4,0,0,0
92440  Saarikoski (Siikajoki),3,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
92450  Luohua (Siikajoki),80,32,0,19,0,0,12,0,0,1,0,0,0,1,4,0,7,1,0,3,0,0,0
92470  Tuomioja (Siikajoki),57,25,0,22,0,0,2,0,5,0,0,0,0,1,0,0,0,0,1,1,0,0,0
92500  Rantsila Keskus (Siikalatva),342,87,26,19,0,7,27,27,46,2,2,6,1,12,9,3,33,18,8,9,0,0,0
92520  Sipola (Siikalatva),4,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
92530  Mankila (Siikalatva),29,16,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92600  Pulkkila Keskus (Siikalatva),509,44,18,124,0,0,13,55,36,41,0,4,2,3,26,26,43,60,1,13,0,0,0
92610  Vorna (Siikalatva),27,12,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92620  Piippola Keskus (Siikalatva),225,26,13,10,0,1,29,11,27,6,0,0,0,0,15,14,43,17,1,12,0,0,0
92640  Leskelä (Siikalatva),19,12,2,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0
92650  Laakkola (Siikalatva),31,20,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92700  Kestilä (Siikalatva),259,99,0,4,0,0,6,43,10,4,11,4,1,2,9,32,15,13,1,5,0,0,0
92810  Pelsonsuo (Vaala),108,20,0,0,0,0,5,0,0,0,1,0,0,0,0,81,0,0,0,1,0,0,0
92830  Veneheitto (Vaala),60,52,0,0,0,0,1,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0
92910  Tavastkenkä (Pyhäntä),33,28,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
92920  Ahokylä (Pyhäntä),7,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
92930  Pyhäntä (Pyhäntä),615,18,0,428,0,2,16,14,17,12,0,4,2,5,5,10,33,37,4,8,0,0,0
93100  Pudasjärvi Keskus (Pudasjärvi),1977,134,6,304,7,8,91,192,116,56,15,18,9,49,68,116,177,541,15,55,0,0,0
93140  Kipinä (Pudasjärvi),48,16,0,10,0,0,6,0,2,4,0,0,0,1,8,0,0,1,0,0,0,0,0
93160  Hetejärvi (Pudasjärvi),22,13,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93170  Yli-Kollaja (Pudasjärvi),19,2,0,0,0,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93180  Ikosenniemi (Pudasjärvi),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93187  Ala-Siurua (Pudasjärvi),11,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93190  Yli-Siurua-Ikosenniemi (Pudasjärvi),15,9,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93195  Kokkokylä (Pudasjärvi),5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
93220  Livo (Pudasjärvi),37,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0
93225  Pärjänsuo (Pudasjärvi),27,11,0,1,0,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93240  Rytinki (Pudasjärvi),13,9,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
