Postal code area,"Workplaces, total (TP)","A Agriculture, forestry and fishing (TP)",B Mining and quarrying (TP),C Manufacturing (TP),"D Electricity, gas, steam and air conditioning supply (TP)","E Water supply; sewerage, waste management and remediation activities (TP)",F Construction (TP),G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),H Transportation and storage (TP),I Accommodation and food service activities (TP),J Information and communication (TP),K Financial and insurance activities (TP),L Real estate activities (TP),"M Professional, scientific and technical activities (TP)",N Administrative and support service activities (TP),O Public administration and defence; compulsory social security (TP),P Education (TP),Q Human health and social work activities (TP),"R Arts, entertainment and recreation (TP)",S Other service activities (TP),T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),U Activities of extraterritorial organisations and bodies (TP),X Industry unknown (TP)
01690  Ylästö (Vantaa),365.00,4.00,0.00,3.00,0.00,0.00,48.00,32.00,23.00,10.00,14.00,1.00,2.00,37.00,37.00,0.00,70.00,74.00,3.00,7.00,0.00,0.00,0.00
01700  Kivistö (Vantaa),982.00,10.00,0.00,26.00,0.00,0.00,165.00,60.00,119.00,46.00,15.00,3.00,11.00,32.00,70.00,0.00,92.00,287.00,11.00,35.00,0.00,0.00,0.00
01710  Pähkinärinne (Vantaa),337.00,0.00,0.00,0.00,0.00,0.00,23.00,46.00,43.00,7.00,7.00,1.00,0.00,10.00,14.00,0.00,61.00,104.00,8.00,13.00,0.00,0.00,0.00
01720  Petikko (Vantaa),3526.00,0.00,2.00,484.00,0.00,2.00,370.00,1939.00,109.00,19.00,16.00,24.00,2.00,367.00,96.00,0.00,24.00,3.00,40.00,29.00,0.00,0.00,0.00
01730  Vantaanpuisto (Vantaa),2031.00,3.00,0.00,208.00,0.00,0.00,738.00,737.00,107.00,8.00,22.00,7.00,26.00,43.00,40.00,0.00,31.00,35.00,16.00,10.00,0.00,0.00,0.00
01740  Tuupakan teollisuusalue (Vantaa),5069.00,0.00,0.00,282.00,0.00,6.00,734.00,1833.00,1107.00,88.00,13.00,46.00,53.00,216.00,635.00,0.00,32.00,16.00,8.00,0.00,0.00,0.00,0.00
01750  Keimola (Vantaa),423.00,4.00,0.00,22.00,0.00,1.00,100.00,42.00,204.00,4.00,4.00,1.00,2.00,11.00,5.00,0.00,1.00,2.00,14.00,6.00,0.00,0.00,0.00
01760  Seutula (Vantaa),674.00,14.00,0.00,16.00,0.00,38.00,127.00,35.00,63.00,2.00,4.00,1.00,5.00,10.00,11.00,1.00,10.00,317.00,12.00,8.00,0.00,0.00,0.00
01770  Martinlaakson teollisuusalue (Vantaa),883.00,0.00,0.00,90.00,0.00,0.00,144.00,127.00,10.00,3.00,242.00,2.00,0.00,0.00,83.00,0.00,0.00,182.00,0.00,0.00,0.00,0.00,0.00
01800  Klaukkala Keskus (Nurmijärvi),2373.00,7.00,0.00,267.00,0.00,2.00,355.00,524.00,138.00,34.00,23.00,39.00,26.00,109.00,67.00,0.00,250.00,395.00,61.00,76.00,0.00,0.00,0.00
01810  Luhtajoki (Nurmijärvi),112.00,3.00,0.00,8.00,0.00,0.00,38.00,10.00,28.00,0.00,0.00,0.00,0.00,1.00,10.00,0.00,11.00,1.00,1.00,1.00,0.00,0.00,0.00
01820  Haikala (Nurmijärvi),281.00,0.00,1.00,9.00,0.00,0.00,57.00,12.00,13.00,1.00,3.00,1.00,3.00,26.00,16.00,0.00,59.00,74.00,1.00,5.00,0.00,0.00,0.00
01830  Lepsämä (Nurmijärvi),293.00,13.00,0.00,28.00,0.00,0.00,94.00,21.00,52.00,1.00,4.00,0.00,0.00,17.00,10.00,0.00,20.00,26.00,3.00,4.00,0.00,0.00,0.00
01840  Klaukkala (Nurmijärvi),469.00,3.00,0.00,18.00,0.00,9.00,101.00,52.00,33.00,7.00,8.00,1.00,9.00,26.00,18.00,0.00,50.00,118.00,3.00,13.00,0.00,0.00,0.00
01860  Perttula (Nurmijärvi),218.00,32.00,1.00,5.00,0.00,0.00,54.00,9.00,13.00,8.00,4.00,3.00,2.00,18.00,9.00,0.00,38.00,14.00,3.00,5.00,0.00,0.00,0.00
01900  Nurmijärvi Keskus (Nurmijärvi),4214.00,32.00,0.00,318.00,38.00,33.00,615.00,734.00,286.00,182.00,23.00,13.00,52.00,109.00,287.00,192.00,212.00,915.00,66.00,107.00,0.00,0.00,0.00
01940  Palojoki (Nurmijärvi),96.00,5.00,0.00,3.00,0.00,0.00,23.00,16.00,14.00,0.00,1.00,0.00,0.00,4.00,3.00,0.00,2.00,19.00,3.00,3.00,0.00,0.00,0.00
02100  Tapiola (Espoo),6594.00,0.00,3.00,663.00,4.00,0.00,30.00,954.00,21.00,300.00,385.00,1365.00,165.00,95.00,38.00,705.00,592.00,769.00,338.00,167.00,0.00,0.00,0.00
02110  Otsolahti (Espoo),174.00,2.00,0.00,8.00,0.00,0.00,5.00,2.00,5.00,10.00,31.00,3.00,2.00,39.00,2.00,0.00,1.00,50.00,9.00,5.00,0.00,0.00,0.00
02120  Länsikorkee-Suvikumpu (Espoo),179.00,1.00,0.00,0.00,0.00,0.00,19.00,19.00,4.00,6.00,7.00,2.00,1.00,36.00,4.00,0.00,35.00,26.00,10.00,9.00,0.00,0.00,0.00
02130  Pohjois-Tapiola (Espoo),3623.00,2.00,0.00,151.00,0.00,4.00,100.00,676.00,41.00,61.00,1163.00,21.00,36.00,511.00,372.00,0.00,181.00,262.00,6.00,36.00,0.00,0.00,0.00
02140  Laajalahti (Espoo),318.00,1.00,0.00,6.00,0.00,0.00,42.00,12.00,13.00,5.00,15.00,8.00,3.00,42.00,7.00,0.00,33.00,114.00,14.00,3.00,0.00,0.00,0.00
02150  Otaniemi (Espoo),22540.00,1.00,0.00,1779.00,1313.00,17.00,638.00,1872.00,23.00,151.00,6361.00,79.00,122.00,4118.00,224.00,239.00,4999.00,396.00,61.00,147.00,0.00,0.00,0.00
02160  Westend (Espoo),545.00,1.00,0.00,8.00,0.00,0.00,18.00,37.00,0.00,18.00,96.00,14.00,4.00,136.00,49.00,0.00,26.00,121.00,11.00,6.00,0.00,0.00,0.00
02170  Haukilahti (Espoo),902.00,1.00,0.00,44.00,0.00,1.00,76.00,151.00,17.00,56.00,27.00,19.00,65.00,126.00,19.00,0.00,95.00,155.00,33.00,17.00,0.00,0.00,0.00
02180  Mankkaa (Espoo),1724.00,1.00,0.00,113.00,0.00,0.00,80.00,225.00,657.00,42.00,120.00,5.00,15.00,80.00,20.00,0.00,149.00,150.00,27.00,40.00,0.00,0.00,0.00
02200  Niittykumpu (Espoo),7308.00,0.00,0.00,1904.00,0.00,1.00,248.00,2323.00,34.00,184.00,602.00,625.00,63.00,388.00,125.00,35.00,104.00,346.00,239.00,87.00,0.00,0.00,0.00
02210  Olari (Espoo),1706.00,3.00,0.00,20.00,0.00,0.00,115.00,263.00,18.00,98.00,46.00,7.00,47.00,110.00,98.00,0.00,278.00,479.00,64.00,60.00,0.00,0.00,0.00
02230  Matinkylä (Espoo),4923.00,6.00,0.00,585.00,0.00,0.00,100.00,1310.00,121.00,346.00,65.00,112.00,218.00,326.00,191.00,74.00,278.00,957.00,128.00,106.00,0.00,0.00,0.00
02240  Friisilä (Espoo),1444.00,0.00,0.00,139.00,0.00,0.00,182.00,292.00,6.00,47.00,77.00,3.00,39.00,186.00,73.00,0.00,31.00,343.00,11.00,15.00,0.00,0.00,0.00
02250  Henttaa (Espoo),413.00,1.00,0.00,2.00,0.00,0.00,61.00,32.00,11.00,24.00,13.00,1.00,0.00,30.00,11.00,0.00,62.00,127.00,20.00,18.00,0.00,0.00,0.00
02260  Kaitaa (Espoo),339.00,1.00,0.00,1.00,0.00,0.00,18.00,17.00,24.00,11.00,4.00,1.00,8.00,23.00,12.00,0.00,109.00,91.00,5.00,14.00,0.00,0.00,0.00
02270  Finnoo-Eestinmalmi (Espoo),2882.00,6.00,0.00,371.00,5.00,29.00,220.00,1120.00,249.00,77.00,53.00,2.00,47.00,285.00,120.00,0.00,104.00,152.00,23.00,19.00,0.00,0.00,0.00
02280  Malminmäki-Eestinlaakso (Espoo),312.00,1.00,0.00,3.00,0.00,0.00,13.00,47.00,8.00,38.00,6.00,4.00,1.00,19.00,34.00,0.00,50.00,63.00,18.00,7.00,0.00,0.00,0.00
02290  Puolarmetsän sairaala (Espoo),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02300  Nöykkiönpuro (Espoo),354.00,0.00,0.00,2.00,0.00,0.00,18.00,86.00,30.00,48.00,19.00,4.00,3.00,27.00,15.00,0.00,43.00,40.00,15.00,4.00,0.00,0.00,0.00
02320  Espoonlahti (Espoo),2037.00,3.00,0.00,17.00,0.00,3.00,131.00,275.00,52.00,129.00,40.00,8.00,42.00,97.00,97.00,5.00,95.00,821.00,105.00,117.00,0.00,0.00,0.00
02330  Saunalahti-Kattilalaakso (Espoo),1907.00,2.00,0.00,158.00,0.00,1.00,115.00,489.00,86.00,46.00,98.00,5.00,16.00,165.00,105.00,0.00,247.00,299.00,33.00,42.00,0.00,0.00,0.00
02340  Latokaski (Espoo),312.00,1.00,0.00,6.00,0.00,0.00,12.00,35.00,9.00,18.00,24.00,0.00,0.00,29.00,14.00,0.00,69.00,84.00,5.00,6.00,0.00,0.00,0.00
02360  Soukka (Espoo),1019.00,3.00,0.00,11.00,1.00,0.00,64.00,65.00,16.00,37.00,30.00,6.00,8.00,62.00,135.00,31.00,236.00,199.00,72.00,43.00,0.00,0.00,0.00
02380  Suvisaaristo (Espoo),61.00,0.00,0.00,5.00,0.00,0.00,16.00,12.00,6.00,0.00,1.00,3.00,2.00,8.00,0.00,0.00,2.00,0.00,2.00,4.00,0.00,0.00,0.00
02390  Sarvvik (Kirkkonummi),87.00,9.00,0.00,1.00,0.00,0.00,14.00,7.00,4.00,11.00,0.00,2.00,1.00,5.00,8.00,0.00,2.00,13.00,9.00,1.00,0.00,0.00,0.00
02400  Kirkkonummi Keskus (Kirkkonummi),3524.00,6.00,0.00,49.00,0.00,20.00,231.00,528.00,144.00,154.00,30.00,45.00,40.00,206.00,257.00,230.00,470.00,928.00,65.00,121.00,0.00,0.00,0.00
02410  Gesterby (Kirkkonummi),65.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,2.00,2.00,0.00,0.00,3.00,1.00,2.00,0.00,0.00,28.00,5.00,4.00,0.00,0.00,0.00
02420  Jorvas (Kirkkonummi),1476.00,6.00,0.00,30.00,0.00,0.00,126.00,277.00,23.00,21.00,26.00,8.00,4.00,675.00,216.00,0.00,10.00,26.00,23.00,5.00,0.00,0.00,0.00
02430  Masala (Kirkkonummi),1033.00,0.00,0.00,178.00,0.00,0.00,87.00,214.00,32.00,13.00,4.00,1.00,11.00,108.00,17.00,0.00,110.00,221.00,17.00,20.00,0.00,0.00,0.00
02440  Luoma (Kirkkonummi),71.00,3.00,0.00,2.00,0.00,1.00,11.00,13.00,1.00,0.00,2.00,1.00,4.00,7.00,3.00,0.00,14.00,0.00,6.00,3.00,0.00,0.00,0.00
02450  Sundsberg (Kirkkonummi),151.00,1.00,0.00,3.00,0.00,0.00,5.00,11.00,1.00,0.00,13.00,1.00,0.00,18.00,1.00,0.00,34.00,61.00,0.00,2.00,0.00,0.00,0.00
02460  Kantvik (Kirkkonummi),409.00,0.00,0.00,268.00,0.00,0.00,19.00,14.00,17.00,1.00,0.00,0.00,1.00,7.00,1.00,0.00,30.00,48.00,1.00,2.00,0.00,0.00,0.00
02470  Upinniemi (Kirkkonummi),675.00,1.00,0.00,23.00,1.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,20.00,1.00,0.00,592.00,7.00,0.00,1.00,10.00,0.00,0.00,0.00
02480  Porkkala (Kirkkonummi),539.00,18.00,0.00,91.00,0.00,3.00,123.00,31.00,25.00,10.00,9.00,5.00,0.00,29.00,19.00,36.00,16.00,84.00,23.00,17.00,0.00,0.00,0.00
02490  Pikkala (Siuntio),398.00,0.00,0.00,374.00,1.00,0.00,6.00,9.00,3.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00
02510  Oitmäki (Kirkkonummi),40.00,4.00,0.00,1.00,0.00,0.00,17.00,1.00,3.00,0.00,1.00,0.00,0.00,5.00,1.00,1.00,5.00,0.00,1.00,0.00,0.00,0.00,0.00
02520  Lapinkylä (Kirkkonummi),76.00,4.00,0.00,0.00,0.00,0.00,24.00,16.00,10.00,0.00,4.00,0.00,0.00,6.00,3.00,0.00,1.00,0.00,3.00,5.00,0.00,0.00,0.00
02540  Kylmälä (Kirkkonummi),105.00,11.00,0.00,13.00,0.00,0.00,9.00,11.00,5.00,0.00,0.00,1.00,1.00,17.00,8.00,0.00,17.00,1.00,7.00,4.00,0.00,0.00,0.00
02550  Evitskog (Kirkkonummi),80.00,9.00,0.00,10.00,0.00,0.00,25.00,5.00,0.00,1.00,3.00,0.00,1.00,3.00,3.00,0.00,0.00,4.00,13.00,3.00,0.00,0.00,0.00
02570  Siuntio Kirkonkylä (Siuntio),207.00,24.00,0.00,5.00,0.00,0.00,21.00,6.00,16.00,1.00,2.00,0.00,4.00,12.00,4.00,17.00,3.00,54.00,7.00,31.00,0.00,0.00,0.00
02580  Siuntio Asemanseutu (Siuntio),809.00,30.00,0.00,20.00,0.00,3.00,104.00,119.00,24.00,37.00,5.00,0.00,7.00,46.00,32.00,28.00,119.00,198.00,34.00,3.00,0.00,0.00,0.00
02590  Lappers (Siuntio),35.00,8.00,0.00,0.00,0.00,0.00,3.00,9.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,10.00,2.00,1.00,0.00,0.00,0.00
02600  Etelä-Leppävaara (Espoo),14849.00,1.00,0.00,631.00,294.00,5.00,1093.00,2989.00,47.00,320.00,3109.00,408.00,64.00,3597.00,572.00,62.00,405.00,858.00,203.00,191.00,0.00,0.00,0.00
02610  Kilo (Espoo),4593.00,0.00,0.00,2972.00,0.00,0.00,185.00,395.00,31.00,32.00,125.00,6.00,9.00,131.00,52.00,0.00,318.00,291.00,9.00,37.00,0.00,0.00,0.00
02620  Karakallio (Espoo),698.00,0.00,0.00,5.00,0.00,0.00,87.00,55.00,29.00,24.00,15.00,10.00,6.00,49.00,38.00,0.00,128.00,194.00,26.00,32.00,0.00,0.00,0.00
02630  Nihtisilta (Espoo),4343.00,0.00,0.00,249.00,0.00,5.00,287.00,887.00,317.00,166.00,304.00,20.00,173.00,381.00,538.00,589.00,103.00,208.00,65.00,51.00,0.00,0.00,0.00
02650  Pohjois-Leppävaara (Espoo),2967.00,1.00,0.00,63.00,0.00,0.00,286.00,235.00,63.00,97.00,99.00,2.00,34.00,248.00,156.00,50.00,625.00,689.00,206.00,113.00,0.00,0.00,0.00
02660  Lintuvaara (Espoo),722.00,3.00,0.00,5.00,0.00,4.00,66.00,66.00,33.00,77.00,23.00,9.00,6.00,36.00,22.00,0.00,149.00,202.00,9.00,11.00,0.00,0.00,1.00
02680  Uusmäki (Espoo),168.00,0.00,0.00,1.00,0.00,0.00,21.00,4.00,21.00,8.00,2.00,0.00,0.00,20.00,3.00,0.00,1.00,64.00,11.00,12.00,0.00,0.00,0.00
02700  Kauniainen (Kauniainen),2121.00,3.00,0.00,30.00,0.00,0.00,49.00,126.00,15.00,87.00,25.00,37.00,25.00,162.00,62.00,106.00,387.00,802.00,85.00,120.00,0.00,0.00,0.00
02710  Viherlaakso (Espoo),1074.00,4.00,0.00,5.00,0.00,1.00,66.00,141.00,57.00,50.00,28.00,3.00,9.00,26.00,15.00,0.00,156.00,471.00,11.00,31.00,0.00,0.00,0.00
02720  Lähderanta (Espoo),296.00,0.00,0.00,8.00,0.00,0.00,16.00,63.00,5.00,20.00,6.00,1.00,6.00,19.00,2.00,0.00,22.00,86.00,30.00,12.00,0.00,0.00,0.00
02730  Jupperi (Espoo),417.00,1.00,0.00,2.00,0.00,0.00,55.00,31.00,13.00,7.00,23.00,1.00,4.00,50.00,4.00,0.00,46.00,109.00,62.00,9.00,0.00,0.00,0.00
02740  Bemböle-Pakankylä (Espoo),4115.00,4.00,0.00,8.00,0.00,1.00,123.00,778.00,14.00,85.00,5.00,1.00,12.00,29.00,259.00,0.00,41.00,2711.00,16.00,28.00,0.00,0.00,0.00
02750  Sepänkylä-Kuurinniitty (Espoo),706.00,7.00,0.00,2.00,0.00,0.00,126.00,67.00,53.00,29.00,22.00,1.00,3.00,65.00,20.00,111.00,65.00,92.00,33.00,10.00,0.00,0.00,0.00
02760  Tuomarila-Suvela (Espoo),1299.00,18.00,0.00,9.00,0.00,0.00,124.00,73.00,57.00,59.00,26.00,3.00,7.00,63.00,113.00,51.00,211.00,417.00,21.00,47.00,0.00,0.00,0.00
02770  Espoon Keskus (Espoo),6806.00,1.00,0.00,40.00,0.00,16.00,519.00,696.00,83.00,123.00,51.00,6.00,6.00,517.00,631.00,934.00,1194.00,1491.00,151.00,347.00,0.00,0.00,0.00
02780  Kauklahti (Espoo),2268.00,18.00,0.00,418.00,0.00,47.00,179.00,360.00,120.00,167.00,62.00,4.00,15.00,98.00,107.00,0.00,226.00,362.00,41.00,44.00,0.00,0.00,0.00
02810  Gumböle-Karhusuo (Espoo),220.00,1.00,0.00,9.00,0.00,0.00,33.00,22.00,13.00,12.00,3.00,0.00,2.00,12.00,14.00,0.00,51.00,25.00,15.00,8.00,0.00,0.00,0.00
02820  Nupuri-Nuuksio (Espoo),263.00,2.00,2.00,16.00,0.00,0.00,43.00,17.00,15.00,12.00,5.00,4.00,3.00,16.00,42.00,0.00,29.00,21.00,30.00,6.00,0.00,0.00,0.00
02860  Siikajärvi (Espoo),101.00,0.00,0.00,0.00,0.00,0.00,23.00,5.00,6.00,10.00,6.00,1.00,0.00,3.00,1.00,0.00,0.00,41.00,1.00,4.00,0.00,0.00,0.00
02880  Veikkola (Kirkkonummi),932.00,4.00,0.00,133.00,0.00,0.00,166.00,87.00,63.00,16.00,18.00,4.00,9.00,70.00,23.00,2.00,113.00,180.00,21.00,23.00,0.00,0.00,0.00
02920  Niipperi (Espoo),3436.00,5.00,0.00,677.00,0.00,76.00,739.00,1188.00,167.00,46.00,23.00,7.00,11.00,75.00,125.00,0.00,84.00,159.00,6.00,48.00,0.00,0.00,0.00
02940  Lippajärvi-Järvenperä (Espoo),1169.00,27.00,0.00,32.00,0.00,0.00,100.00,101.00,39.00,25.00,40.00,2.00,7.00,72.00,55.00,0.00,164.00,464.00,19.00,22.00,0.00,0.00,0.00
02970  Kalajärvi (Espoo),1064.00,3.00,0.00,43.00,0.00,0.00,462.00,171.00,67.00,41.00,5.00,1.00,5.00,33.00,41.00,1.00,56.00,81.00,44.00,10.00,0.00,0.00,0.00
02980  Lakisto (Espoo),479.00,4.00,0.00,0.00,0.00,0.00,7.00,1.00,0.00,8.00,0.00,0.00,0.00,0.00,4.00,0.00,23.00,414.00,10.00,8.00,0.00,0.00,0.00
03100  Nummela (Vihti),4953.00,22.00,0.00,829.00,1.00,28.00,456.00,725.00,183.00,188.00,30.00,49.00,45.00,250.00,129.00,203.00,425.00,1172.00,104.00,114.00,0.00,0.00,0.00
03150  Huhmari (Vihti),140.00,0.00,0.00,12.00,0.00,0.00,43.00,2.00,8.00,1.00,15.00,1.00,2.00,7.00,6.00,0.00,27.00,14.00,1.00,1.00,0.00,0.00,0.00
03220  Tervalampi (Vihti),41.00,4.00,0.00,1.00,0.00,0.00,8.00,1.00,1.00,4.00,2.00,0.00,0.00,6.00,3.00,0.00,3.00,2.00,1.00,5.00,0.00,0.00,0.00
03250  Ojakkala (Vihti),348.00,27.00,1.00,73.00,0.00,0.00,76.00,18.00,19.00,10.00,3.00,1.00,2.00,13.00,2.00,0.00,28.00,37.00,22.00,16.00,0.00,0.00,0.00
03300  Otalampi (Vihti),363.00,20.00,1.00,6.00,0.00,0.00,88.00,27.00,12.00,34.00,5.00,0.00,7.00,13.00,36.00,0.00,59.00,36.00,14.00,5.00,0.00,0.00,0.00
03320  Selki (Vihti),85.00,5.00,1.00,2.00,0.00,0.00,16.00,54.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00
03400  Vihti Kirkonkylä (Vihti),1122.00,74.00,0.00,24.00,2.00,2.00,223.00,115.00,43.00,34.00,49.00,0.00,2.00,36.00,24.00,0.00,128.00,289.00,20.00,56.00,0.00,0.00,1.00
03430  Jokikunta (Vihti),62.00,16.00,0.00,1.00,0.00,0.00,17.00,5.00,2.00,0.00,0.00,1.00,0.00,4.00,9.00,0.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00
03600  Karkkila Keskus (Karkkila),2172.00,32.00,0.00,692.00,1.00,7.00,185.00,253.00,58.00,89.00,20.00,12.00,14.00,82.00,69.00,79.00,168.00,311.00,26.00,74.00,0.00,0.00,0.00
03620  Polari (Karkkila),271.00,10.00,0.00,38.00,0.00,1.00,40.00,53.00,15.00,0.00,0.00,1.00,0.00,7.00,15.00,0.00,1.00,86.00,1.00,3.00,0.00,0.00,0.00
03710  Uusitalo (Karkkila),38.00,9.00,0.00,4.00,0.00,0.00,6.00,1.00,14.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
03790  Vihtijärvi (Vihti),66.00,10.00,0.00,1.00,0.00,0.00,5.00,4.00,9.00,5.00,0.00,0.00,0.00,2.00,6.00,0.00,7.00,9.00,1.00,7.00,0.00,0.00,0.00
03810  Ikkala (Lohja),70.00,8.00,0.00,7.00,0.00,0.00,19.00,4.00,1.00,0.00,2.00,0.00,0.00,7.00,2.00,0.00,6.00,11.00,3.00,0.00,0.00,0.00,0.00
03850  Pusula (Lohja),317.00,34.00,0.00,9.00,0.00,0.00,78.00,27.00,22.00,4.00,2.00,0.00,0.00,11.00,12.00,0.00,16.00,83.00,2.00,17.00,0.00,0.00,0.00
03870  Hyönölä (Lohja),44.00,2.00,0.00,3.00,0.00,0.00,7.00,0.00,28.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
04130  Sipoo (Sipoo),2118.00,44.00,0.00,91.00,0.00,8.00,160.00,105.00,80.00,64.00,51.00,35.00,7.00,92.00,53.00,193.00,277.00,721.00,45.00,91.00,0.00,0.00,1.00
04150  Martinkylä (Sipoo),198.00,8.00,0.00,9.00,0.00,0.00,101.00,14.00,14.00,0.00,1.00,0.00,0.00,20.00,27.00,0.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00
04170  Paippinen (Sipoo),151.00,20.00,0.00,13.00,0.00,0.00,26.00,11.00,22.00,6.00,4.00,0.00,0.00,10.00,7.00,0.00,15.00,13.00,3.00,1.00,0.00,0.00,0.00
04200  Kerava Keskus (Kerava),3483.00,1.00,0.00,214.00,78.00,1.00,135.00,629.00,98.00,231.00,32.00,39.00,39.00,79.00,80.00,451.00,335.00,861.00,68.00,112.00,0.00,0.00,0.00
04220  Ahjo-Kaskela (Kerava),2445.00,19.00,0.00,215.00,0.00,0.00,158.00,237.00,1261.00,29.00,8.00,0.00,1.00,210.00,67.00,0.00,60.00,166.00,7.00,7.00,0.00,0.00,0.00
04230  Pihkaniitty (Kerava),474.00,3.00,0.00,5.00,0.00,0.00,80.00,37.00,22.00,2.00,11.00,1.00,1.00,40.00,15.00,0.00,109.00,127.00,8.00,13.00,0.00,0.00,0.00
04240  Talma (Sipoo),186.00,7.00,0.00,5.00,0.00,0.00,48.00,20.00,6.00,4.00,1.00,0.00,3.00,16.00,14.00,0.00,12.00,8.00,38.00,4.00,0.00,0.00,0.00
04250  Alikerava (Kerava),3542.00,9.00,0.00,1044.00,25.00,5.00,392.00,485.00,237.00,31.00,98.00,5.00,36.00,179.00,205.00,61.00,110.00,268.00,36.00,311.00,5.00,0.00,0.00
04260  Savio (Kerava),1679.00,2.00,0.00,207.00,0.00,50.00,254.00,427.00,91.00,33.00,45.00,1.00,9.00,127.00,114.00,0.00,93.00,178.00,25.00,23.00,0.00,0.00,0.00
04300  Hyrylä (Tuusula),5746.00,9.00,25.00,1033.00,5.00,85.00,607.00,974.00,275.00,232.00,66.00,25.00,35.00,282.00,359.00,208.00,369.00,910.00,90.00,157.00,0.00,0.00,0.00
04310  Tuusula Kirkonkylä (Tuusula),574.00,0.00,0.00,6.00,0.00,1.00,98.00,26.00,28.00,37.00,5.00,4.00,3.00,11.00,11.00,66.00,145.00,73.00,55.00,5.00,0.00,0.00,0.00
04320  Riihikallio (Tuusula),843.00,10.00,0.00,8.00,0.00,0.00,118.00,141.00,122.00,30.00,12.00,5.00,2.00,21.00,51.00,0.00,77.00,228.00,3.00,15.00,0.00,0.00,0.00
04330  Lahela (Tuusula),214.00,5.00,0.00,14.00,0.00,0.00,57.00,24.00,30.00,0.00,5.00,1.00,0.00,18.00,1.00,0.00,0.00,51.00,1.00,7.00,0.00,0.00,0.00
04340  Mattila (Tuusula),183.00,0.00,0.00,15.00,0.00,0.00,31.00,36.00,11.00,0.00,7.00,0.00,0.00,8.00,20.00,0.00,1.00,48.00,0.00,5.00,0.00,0.00,1.00
04350  Nahkela (Tuusula),72.00,10.00,0.00,2.00,0.00,2.00,26.00,4.00,13.00,0.00,0.00,2.00,0.00,5.00,3.00,0.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00
04360  Ruotsinkylä-Kiilinmäki (Tuusula),2152.00,3.00,11.00,455.00,0.00,1.00,576.00,463.00,329.00,2.00,34.00,3.00,12.00,84.00,83.00,0.00,17.00,2.00,0.00,77.00,0.00,0.00,0.00
04370  Rusutjärvi (Tuusula),101.00,15.00,0.00,2.00,0.00,0.00,36.00,5.00,8.00,0.00,1.00,0.00,0.00,3.00,17.00,0.00,8.00,0.00,2.00,4.00,0.00,0.00,0.00
04380  Tuomala (Tuusula),73.00,7.00,0.00,1.00,0.00,0.00,30.00,0.00,0.00,0.00,2.00,0.00,0.00,3.00,15.00,0.00,9.00,2.00,4.00,0.00,0.00,0.00,0.00
04390  Jäniksenlinna (Tuusula),80.00,8.00,0.00,5.00,0.00,0.00,26.00,3.00,15.00,2.00,4.00,0.00,0.00,2.00,3.00,0.00,10.00,0.00,1.00,1.00,0.00,0.00,0.00
04400  Loutti (Järvenpää),3602.00,1.00,0.00,24.00,0.00,5.00,90.00,516.00,17.00,193.00,32.00,182.00,90.00,193.00,285.00,306.00,716.00,603.00,42.00,307.00,0.00,0.00,0.00
04410  Järvenpää Keskus (Järvenpää),2549.00,0.00,0.00,90.00,2.00,19.00,138.00,207.00,85.00,52.00,69.00,0.00,13.00,105.00,27.00,336.00,357.00,928.00,69.00,52.00,0.00,0.00,0.00
04420  Kyrölä (Järvenpää),817.00,1.00,0.00,9.00,0.00,0.00,77.00,515.00,6.00,0.00,6.00,1.00,4.00,22.00,17.00,0.00,24.00,124.00,5.00,6.00,0.00,0.00,0.00
04430  Kinnari-Mikonkorpi (Järvenpää),1840.00,3.00,0.00,130.00,4.00,22.00,273.00,469.00,64.00,196.00,17.00,3.00,21.00,92.00,125.00,0.00,138.00,197.00,39.00,47.00,0.00,0.00,0.00
04440  Jamppa (Järvenpää),2822.00,2.00,0.00,1510.00,0.00,37.00,446.00,196.00,111.00,45.00,6.00,7.00,11.00,57.00,96.00,0.00,84.00,198.00,9.00,7.00,0.00,0.00,0.00
04460  Nummenkylä (Järvenpää),160.00,1.00,0.00,0.00,0.00,0.00,23.00,12.00,11.00,0.00,2.00,0.00,2.00,5.00,25.00,0.00,0.00,77.00,1.00,1.00,0.00,0.00,0.00
