Postal code area,"Workplaces, total (TP)","A Agriculture, forestry and fishing (TP)",B Mining and quarrying (TP),C Manufacturing (TP),"D Electricity, gas, steam and air conditioning supply (TP)","E Water supply; sewerage, waste management and remediation activities (TP)",F Construction (TP),G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),H Transportation and storage (TP),I Accommodation and food service activities (TP),J Information and communication (TP),K Financial and insurance activities (TP),L Real estate activities (TP),"M Professional, scientific and technical activities (TP)",N Administrative and support service activities (TP),O Public administration and defence; compulsory social security (TP),P Education (TP),Q Human health and social work activities (TP),"R Arts, entertainment and recreation (TP)",S Other service activities (TP),T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),U Activities of extraterritorial organisations and bodies (TP),X Industry unknown (TP)
87400  Petäisenniska (Kajaani),1319,2,0,432,0,7,156,272,187,5,35,0,27,72,72,0,3,22,12,15,0,0,0
87500  Lehtikangas (Kajaani),1082,21,0,71,0,11,65,106,19,37,1,1,4,14,19,491,66,92,6,58,0,0,0
87700  Lohtaja-Kettu (Kajaani),853,49,0,61,0,7,30,179,120,24,28,2,7,71,122,0,64,62,7,20,0,0,0
87800  Vuoreslahti (Kajaani),55,9,0,22,0,0,6,2,7,5,0,0,0,0,1,0,0,1,0,2,0,0,0
87830  Nakertaja (Kajaani),107,1,2,0,0,0,19,9,7,6,0,0,0,6,1,0,16,5,0,35,0,0,0
87850  Paltaniemi (Kajaani),72,8,0,4,0,0,4,9,34,7,0,0,0,0,2,1,0,0,0,3,0,0,0
87900  Karankalahti (Kajaani),86,14,3,14,0,5,9,18,1,0,0,0,0,19,0,2,1,0,0,0,0,0,0
87910  Linnantaus (Kajaani),39,3,0,2,0,0,4,15,3,3,0,0,0,8,0,0,0,1,0,0,0,0,0
87930  Salmijärvi (Kajaani),135,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,9,0,0,0
87950  Kuluntalahti (Kajaani),179,54,0,9,0,0,31,1,35,1,0,0,0,2,1,0,11,28,6,0,0,0,0
87970  Jormua (Kajaani),33,5,0,6,1,0,3,1,3,0,0,0,0,0,8,0,4,1,0,1,0,0,0
88120  Tuhkakylä (Sotkamo),602,3,527,0,0,0,45,19,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0
88200  Otanmäki-Kytökoski (Kajaani),539,1,0,431,0,1,3,18,3,3,0,1,0,33,1,1,20,21,1,1,0,0,0
88270  Vuolijoki Keskus (Kajaani),149,47,6,0,0,0,3,20,5,0,1,2,0,0,2,4,4,43,0,12,0,0,0
88300  Paltamo Keskus (Paltamo),441,43,4,17,1,0,75,56,29,9,0,7,2,25,6,23,57,38,6,43,0,0,0
88310  Melalahti (Paltamo),24,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
88340  Manamansalo (Vaala),3,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
88350  Kivesjärvi (Paltamo),29,6,0,0,0,0,18,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
88380  Mieslahti (Paltamo),57,4,0,1,0,0,1,0,2,0,0,0,0,0,0,0,33,16,0,0,0,0,0
88400  Ristijärvi Keskus-Hiisijärvi (Ristijärvi),302,42,0,4,0,0,20,24,33,5,0,3,3,8,2,22,16,99,7,14,0,0,0
88440  Jokikylä (Ristijärvi),2,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
88460  Hiisijärvi (Ristijärvi),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88470  Kontiomäki (Paltamo),147,5,0,19,0,0,15,22,63,0,0,0,0,1,1,0,5,10,0,6,0,0,0
88490  Pohjavaara (Sotkamo),31,23,0,0,0,0,2,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0
88530  Paakki (Sotkamo),13,3,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88600  Sotkamo Keskus (Sotkamo),1770,157,5,21,8,8,107,267,101,97,12,19,20,80,71,99,133,456,22,87,0,0,0
88610  Vuokatti (Sotkamo),673,47,33,41,0,7,68,55,7,162,1,0,35,32,24,0,21,56,49,35,0,0,0
88615  Vuokatin Urheiluopisto (Sotkamo),117,0,0,0,0,0,0,0,0,16,0,0,0,0,22,0,50,0,29,0,0,0,0
88620  Korholanmäki (Sotkamo),162,26,75,7,0,0,21,11,0,0,2,0,0,0,0,0,2,17,1,0,0,0,0
88640  Ontojoki (Sotkamo),11,3,3,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88670  Juurikkalahti-Maanselkä (Sotkamo),14,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
88690  Maanselkä (Sotkamo),10,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88730  Ylä-Vieksi (Kuhmo),7,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
88740  Härmänkylä-Iivantiira (Kuhmo),17,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0
88760  Iivantiira (Kuhmo),20,17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88820  Katerma (Kuhmo),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88900  Kuhmo Keskus (Kuhmo),2335,295,10,297,18,7,93,199,143,88,6,24,18,71,128,188,126,518,14,92,0,0,0
88930  Lentiira-Kuumu (Kuhmo),128,13,1,0,0,0,3,0,14,7,0,0,0,0,1,87,0,0,0,2,0,0,0
88940  Kuumu (Kuhmo),2,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89110  Törmänmäki (Puolanka),4,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89140  Kotila-Törmänmäki (Puolanka),21,5,0,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
89200  Puolanka Keskus (Puolanka),622,110,0,6,0,6,23,68,49,8,8,12,5,12,23,35,55,180,5,17,0,0,0
89210  Puokiovaara (Puolanka),12,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89320  Joukokylä (Puolanka),16,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89330  Suolijärvi (Puolanka),11,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89400  Hyrynsalmi Keskus (Hyrynsalmi),514,61,2,9,0,4,27,58,70,24,0,6,8,11,9,31,32,131,14,17,0,0,0
89430  Hoikka (Hyrynsalmi),2,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89440  Sakara (Suomussalmi),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89540  Moisiovaara (Hyrynsalmi),19,8,0,1,0,0,5,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
89560  Karhuvaara (Hyrynsalmi),5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89600  Ämmänsaari (Suomussalmi),1940,153,1,331,6,11,80,203,79,84,8,25,8,23,114,153,97,459,26,79,0,0,0
89610  Jumaliskylä (Suomussalmi),1,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89640  Pesiökylä (Suomussalmi),5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89660  Takalo (Suomussalmi),5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89670  Näljänkä (Suomussalmi),18,9,0,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89680  Vaaranniva (Suomussalmi),8,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89730  Ahjola (Suomussalmi),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89740  Kianta (Suomussalmi),4,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89760  Piispajärvi-Peranka-Kaikkoinen (Suomussalmi),4,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89770  Peranka (Suomussalmi),3,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89780  Kaikkonen (Suomussalmi),9,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89800  Suomussalmi Keskus (Suomussalmi),118,31,0,3,0,0,13,6,18,6,0,0,0,0,4,0,16,10,5,6,0,0,0
89830  Ala-Vuokki (Suomussalmi),3,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89840  Ylä-Vuokki (Suomussalmi),2,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89920  Ruhtinansalmi (Suomussalmi),84,24,0,40,0,0,0,0,1,5,0,0,0,0,1,0,0,0,8,5,0,0,0
90100  Oulu Keskus (Oulu),13434,4,3,134,15,0,517,1571,179,1083,881,734,243,1136,727,1720,910,2294,436,847,0,0,0
90120  Heinäpää (Oulu),979,5,1,12,0,0,86,56,37,29,43,19,23,62,20,36,159,248,82,61,0,0,0
90130  Raksila (Oulu),4146,75,0,11,170,0,97,286,61,87,189,12,70,556,294,1302,431,305,153,47,0,0,0
90140  Karjasilta (Oulu),3166,2,0,104,0,0,228,310,95,69,376,34,4,279,157,822,254,231,144,57,0,0,0
90150  Höyhtyä (Oulu),1030,2,1,4,0,0,152,34,191,41,4,1,9,14,80,0,40,375,21,61,0,0,0
90220  Kontinkangas (Oulu),9151,0,0,45,0,3,0,91,4,41,216,0,24,467,21,35,807,7200,45,152,0,0,0
90230  Värttö-Maikkula (Oulu),1543,2,1,366,0,90,31,72,50,20,509,20,26,72,85,0,19,141,8,30,1,0,0
90240  Iinatti (Oulu),1460,5,1,443,0,0,170,156,74,38,6,0,6,42,329,0,82,78,4,26,0,0,0
90250  Kaukovainio (Oulu),1829,10,1,29,4,1,72,144,9,75,45,11,0,195,139,8,657,408,2,19,0,0,0
90310  Madekoski (Oulu),182,14,0,5,0,0,36,14,10,1,2,0,5,21,11,0,27,11,6,19,0,0,0
90400  Äimärautio (Oulu),6704,37,0,1542,0,0,971,1979,816,131,74,35,134,539,182,33,5,135,61,30,0,0,0
90410  Kaakkuri (Oulu),1549,14,0,348,0,0,203,674,77,9,1,2,8,42,44,0,32,50,22,23,0,0,0
90420  Metsokangas (Oulu),1089,10,4,4,0,2,70,232,127,15,9,24,3,46,43,0,159,288,14,39,0,0,0
90440  Kempele Keskus (Kempele),3572,22,0,890,40,49,571,338,222,98,38,31,25,107,98,17,353,591,18,64,0,0,0
90450  Honkanen (Kempele),1266,14,0,6,7,0,81,486,51,97,1,10,14,30,11,0,107,204,100,47,0,0,0
90460  Oulunsalo Keskus (Oulu),1851,9,4,240,15,0,237,155,219,42,151,6,19,132,28,3,189,348,14,40,0,0,0
90470  Varjakka (Oulu),156,7,0,1,0,0,22,2,25,4,0,2,0,3,0,0,76,10,2,2,0,0,0
90480  Hailuoto (Hailuoto),196,41,0,4,0,0,9,11,1,7,1,6,0,4,10,12,14,60,8,8,0,0,0
90500  Tuira (Oulu),1744,5,0,3,0,0,121,193,58,113,31,0,9,54,40,36,271,701,8,101,0,0,0
90510  Hietasaari (Oulu),489,5,0,8,0,0,15,10,9,81,13,3,0,12,1,0,18,275,31,8,0,0,0
90520  Taskila-Toppila (Oulu),876,20,22,103,100,9,70,142,40,11,6,0,2,36,177,0,46,44,20,28,0,0,0
90530  Välivainio (Oulu),1737,13,0,165,2,0,191,303,319,25,53,196,6,128,197,0,22,49,15,53,0,0,0
90540  Kuivasjärvi (Oulu),923,3,2,9,0,25,35,232,131,59,15,4,9,34,7,0,133,185,20,20,0,0,0
90550  Pyykösjärvi-Puolivälinkangas (Oulu),254,2,0,1,0,0,15,28,18,23,2,2,1,5,6,0,28,113,2,8,0,0,0
90560  Koskela-Oulu (Oulu),281,0,0,4,0,0,27,15,16,5,6,0,0,9,2,0,62,132,0,3,0,0,0
90570  Kaijonharju-Linnanmaa (Oulu),3314,2,0,24,0,0,13,270,12,41,16,20,0,498,19,0,2028,264,89,18,0,0,0
90580  Rajakylä (Oulu),582,1,0,79,0,0,69,33,38,44,2,1,1,35,2,15,66,187,1,8,0,0,0
90590  Teknologiakylä (Oulu),3475,0,28,656,0,0,261,122,0,28,909,185,20,1051,20,66,17,41,13,58,0,0,0
90600  Oulun rahtiterminaali (Oulu),434,0,0,10,0,0,0,0,423,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90620  Rusko-Heikinharju (Oulu),6764,1,0,3797,32,135,689,483,344,45,133,3,10,275,525,0,22,141,0,129,0,0,0
90630  Korvensuora (Oulu),490,5,2,67,0,0,41,72,33,11,6,3,7,11,41,21,45,104,2,19,0,0,0
90650  Haapalehto (Oulu),1329,10,0,20,0,11,193,146,92,37,51,2,2,55,106,0,125,362,41,76,0,0,0
90660  Sanginsuu (Oulu),171,26,0,101,0,0,12,9,1,1,0,0,0,13,1,0,0,0,6,1,0,0,0
90670  Hiukkavaara (Oulu),35,0,0,4,0,0,8,0,7,0,2,1,0,8,0,0,0,0,2,3,0,0,0
90800  Pateniemi (Oulu),600,11,0,36,0,0,78,107,45,31,3,5,6,17,15,0,14,204,5,23,0,0,0
90810  Kiviniemi (Oulu),223,12,0,5,0,0,11,11,15,25,6,0,3,23,4,17,40,38,8,5,0,0,0
90820  Kello (Oulu),644,7,0,105,0,9,141,51,67,25,0,1,1,53,14,0,68,70,10,22,0,0,0
90830  Haukipudas Keskus (Oulu),1767,12,0,331,20,0,124,273,75,73,21,17,21,37,47,57,194,382,18,65,0,0,0
90840  Haukipudas Asemanseutu (Oulu),322,11,0,14,0,2,39,8,27,5,0,1,0,4,1,0,149,60,1,0,0,0,0
90850  Martinniemi (Oulu),261,16,0,57,0,17,15,11,17,1,0,0,0,3,28,0,26,61,0,9,0,0,0
90860  Halosenniemi (Oulu),18,0,0,1,0,0,6,1,0,0,0,0,0,5,2,0,0,2,0,1,0,0,0
90900  Kiiminki Keskus (Oulu),1092,29,15,31,0,7,78,114,106,68,2,11,2,38,21,7,117,370,8,68,0,0,0
90910  Kontio (Oulu),144,14,1,6,0,0,48,6,7,4,0,0,1,5,3,0,29,14,1,5,0,0,0
90940  Jääli (Oulu),925,10,0,156,0,16,183,79,57,29,9,1,3,31,43,0,102,175,12,19,0,0,0
91100  Ii Keskus (Ii),1764,37,0,260,21,4,147,212,48,66,5,7,13,61,57,154,135,481,14,41,1,0,0
91110  Ii Asemanseutu (Ii),138,46,0,6,0,9,46,3,5,0,0,0,0,1,11,0,8,1,1,1,0,0,0
91140  Olhava (Ii),34,4,0,0,0,0,4,0,6,0,0,0,0,0,0,0,7,11,0,2,0,0,0
91150  Yli-Olhava (Ii),10,6,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
91200  Yli-Ii Keskus (Oulu),228,54,8,1,0,0,11,21,5,19,0,0,0,3,12,20,29,34,0,11,0,0,0
91210  Jakkukylä (Ii),57,12,1,9,1,2,16,2,0,1,0,0,0,0,1,0,6,3,0,3,0,0,0
91240  Tannila (Oulu),21,12,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91260  Pahkakoski-Räinä (Oulu),6,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
91300  Ylikiiminki Keskus (Oulu),518,66,4,163,0,0,41,41,48,3,1,4,0,3,15,2,51,58,1,17,0,0,0
91310  Arkala (Oulu),9,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
91410  Jokirinne (Muhos),146,5,0,0,0,0,17,9,4,0,0,0,0,2,0,0,14,95,0,0,0,0,0
91430  Leppiniemi (Muhos),61,1,0,27,13,0,11,0,6,0,2,0,0,0,0,0,0,0,0,1,0,0,0
91500  Muhos Keskus (Muhos),1905,142,2,76,0,15,80,190,92,51,19,16,4,41,38,65,332,667,19,56,0,0,0
91510  Rova (Muhos),107,31,0,0,0,0,12,1,24,0,0,0,0,7,0,0,6,26,0,0,0,0,0
91560  Kylmälänkylä (Muhos),25,11,0,0,0,0,2,3,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0
91600  Utajärvi Keskus (Utajärvi),708,73,0,102,1,2,35,54,56,19,1,18,0,6,29,28,49,199,6,30,0,0,0
91620  Sanginkylä (Utajärvi),19,6,0,3,0,0,6,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
91630  Juorkuna (Utajärvi),3,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
91640  Särkijärvi (Utajärvi),11,5,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0
91660  Ahmas (Utajärvi),49,27,4,1,0,4,2,0,8,0,0,2,0,0,0,0,0,1,0,0,0,0,0
91670  Rokua (Utajärvi),79,0,0,0,1,0,0,0,0,26,0,0,0,0,3,0,0,49,0,0,0,0,0
91700  Vaala Keskus-Oterma (Vaala),554,7,0,52,0,5,48,85,17,21,2,4,3,14,28,23,49,168,4,24,0,0,0
91710  Jylhämä (Vaala),5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
91720  Oterma (Vaala),3,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
91730  Kankari (Vaala),16,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
91740  Jaalanka-Liminpuro (Vaala),7,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
91750  Liminpuro (Vaala),2,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
91760  Säräisniemi (Vaala),15,3,2,0,0,0,2,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
91780  Neittävä (Vaala),7,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
91790  Nuojua (Vaala),24,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
91800  Tyrnävä (Tyrnävä),1152,150,18,99,0,6,81,80,56,31,2,21,3,20,41,70,125,308,9,32,0,0,0
91900  Liminka Keskus (Liminka),1534,106,6,92,0,7,127,152,80,44,7,11,14,31,70,74,187,447,22,57,0,0,0
91910  Tupos (Liminka),364,10,0,5,0,0,34,36,43,40,0,0,1,13,8,0,78,87,6,3,0,0,0
91930  Ala-Temmes (Liminka),89,27,1,4,0,0,2,5,0,3,0,0,0,0,0,0,5,41,1,0,0,0,0
91950  Temmes (Tyrnävä),74,15,0,1,0,0,7,9,26,0,0,0,0,0,0,0,5,6,1,4,0,0,0
91980  Lumijoki (Lumijoki),400,65,7,8,0,0,78,13,49,6,0,1,0,6,12,22,45,70,4,14,0,0,0
92100  Raahe Keskus (Raahe),3506,9,0,270,30,7,181,297,271,155,98,72,24,101,296,191,237,1129,21,117,0,0,0
92120  Ollinsaari-Mestauskallio (Raahe),870,1,0,332,0,4,210,82,19,8,1,0,34,14,72,0,31,36,0,26,0,0,0
92130  Isoholmi-Antinkangas (Raahe),491,3,0,6,0,0,37,153,100,13,7,1,3,9,38,20,48,39,4,10,0,0,0
92140  Pattijoki Keskus (Raahe),873,45,0,93,0,18,131,120,17,26,10,0,2,51,25,81,124,76,10,44,0,0,0
92150  Kummatti-Junnilanmäki (Raahe),434,0,0,98,0,0,23,68,15,13,0,1,16,5,5,72,69,39,9,1,0,0,0
92160  Saloinen (Raahe),3128,0,0,2755,43,0,17,58,6,37,28,1,0,68,46,0,51,14,0,4,0,0,0
92180  Lapaluoto (Raahe),131,0,0,117,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0
92210  Arkkukari (Raahe),65,7,0,5,0,0,25,3,2,0,0,0,1,3,2,0,13,1,1,1,1,0,0
92220  Piehinki (Raahe),32,5,0,9,0,0,5,1,5,0,0,0,0,1,0,0,0,1,1,4,0,0,0
92230  Mattilanperä (Raahe),51,3,16,0,0,0,2,0,10,0,0,0,0,8,0,0,11,0,0,1,0,0,0
92240  Lasikangas (Raahe),25,3,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
92260  Kopsa (Raahe),52,36,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0
92320  Siikajoki Keskus (Siikajoki),271,42,0,33,0,0,11,7,2,4,0,8,0,4,2,2,29,116,3,8,0,0,0
92330  Karinkanta (Siikajoki),83,44,0,7,0,0,0,9,3,2,0,0,0,0,0,0,0,18,0,0,0,0,0
92350  Revonlahti (Siikajoki),130,27,0,13,0,0,22,7,26,8,0,0,1,4,0,0,12,7,1,2,0,0,0
92400  Ruukki Keskus (Siikajoki),655,71,1,47,3,8,32,52,24,6,7,14,6,54,28,35,114,117,6,30,0,0,0
92430  Paavola-Huumola (Siikajoki),176,65,6,2,0,0,14,7,16,3,0,6,0,4,0,0,15,28,6,4,0,0,0
92440  Saarikoski (Siikajoki),6,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
92450  Luohua (Siikajoki),77,30,0,7,0,0,19,1,0,0,0,0,1,1,7,0,7,1,0,3,0,0,0
92470  Tuomioja (Siikajoki),50,24,0,13,0,0,4,0,4,0,0,0,1,1,0,0,0,0,0,3,0,0,0
92500  Rantsila Keskus (Siikalatva),489,104,21,56,0,8,13,34,46,12,4,7,2,14,21,21,31,76,9,10,0,0,0
92520  Sipola (Siikalatva),10,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92530  Mankila (Siikalatva),24,14,0,1,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92600  Pulkkila Keskus (Siikalatva),577,50,17,106,0,0,5,63,29,4,0,5,1,5,31,39,46,159,1,16,0,0,0
92610  Vorna (Siikalatva),19,9,2,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92620  Piippola Keskus (Siikalatva),291,23,11,12,0,1,24,18,33,7,0,0,0,1,8,15,64,57,0,17,0,0,0
92640  Leskelä (Siikalatva),26,12,4,0,0,0,2,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
92650  Laakkola (Siikalatva),26,22,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92700  Kestilä (Siikalatva),338,95,0,4,0,0,9,26,13,5,3,4,2,1,18,51,22,78,1,6,0,0,0
92810  Pelsonsuo (Vaala),27,18,1,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
92830  Veneheitto (Vaala),60,53,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0
92910  Tavastkenkä (Pyhäntä),35,33,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92920  Ahokylä (Pyhäntä),10,0,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92930  Pyhäntä (Pyhäntä),687,9,0,494,0,1,8,19,20,3,0,4,1,3,11,13,38,48,5,10,0,0,0
93100  Pudasjärvi Keskus (Pudasjärvi),1884,139,4,257,8,16,67,213,104,53,20,22,6,43,78,110,182,478,16,68,0,0,0
93140  Kipinä (Pudasjärvi),44,15,0,6,0,0,7,0,2,5,0,0,0,0,8,0,0,0,0,1,0,0,0
93160  Hetejärvi (Pudasjärvi),23,13,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93170  Yli-Kollaja (Pudasjärvi),27,2,1,0,0,0,20,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93180  Ikosenniemi (Pudasjärvi),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93187  Ala-Siurua (Pudasjärvi),9,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
93190  Yli-Siurua-Ikosenniemi (Pudasjärvi),16,10,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93195  Kokkokylä (Pudasjärvi),8,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
93220  Livo (Pudasjärvi),14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
93225  Pärjänsuo (Pudasjärvi),15,13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93240  Rytinki (Pudasjärvi),16,10,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93250  Sarajärvi (Pudasjärvi),21,13,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
93270  Sotkajärvi (Pudasjärvi),51,22,0,0,2,0,2,3,12,6,0,0,0,2,0,0,1,0,1,0,0,0,0
93277  Iinattijärvi (Pudasjärvi),21,9,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93280  Syöte (Pudasjärvi),115,7,0,0,0,2,17,7,4,37,0,0,1,0,5,0,0,0,35,0,0,0,0
93290  Pintamo (Pudasjärvi),3,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
93350  Jaurakkajärvi (Pudasjärvi),12,8,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
93390  Puhoskylä (Pudasjärvi),27,16,0,0,0,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93400  Taivalkoski Keskus (Taivalkoski),1107,74,0,175,4,2,58,88,51,49,3,7,1,23,123,61,115,198,23,52,0,0,0
93420  Jurmu (Taivalkoski),20,3,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,2,4,7,0,0,0
93440  Loukusa (Taivalkoski),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93470  Inget (Taivalkoski),10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93540  Tyrövaara (Taivalkoski),63,28,0,1,0,2,2,2,2,12,0,0,0,2,3,0,6,0,2,1,0,0,0
93590  Vanhala (Taivalkoski),25,11,0,0,0,0,11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
93600  Kuusamo (Kuusamo),4229,99,8,405,17,34,283,588,321,182,44,49,97,182,289,282,280,859,65,145,0,0,0
93700  Kurkijärvi - Oijusluoma (Kuusamo),185,49,0,11,0,4,36,10,8,0,0,0,0,4,7,44,6,2,4,0,0,0,0
93800  Muojärvi (Kuusamo),235,109,0,2,0,1,30,5,26,22,0,1,2,4,9,0,20,4,0,0,0,0,0
93830  Rukatunturi (Kuusamo),539,16,0,1,0,3,77,55,39,107,2,0,9,2,70,0,29,0,122,7,0,0,0
93900  Oulangan kansallispuisto (Kuusamo),141,27,0,42,0,0,9,12,7,2,0,3,0,4,13,0,4,1,8,9,0,0,0
93999  Lososaari (Kuusamo),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94100  Kemi Keskus (Kemi),4276,1,0,41,0,11,95,365,190,223,76,63,80,224,174,382,289,1802,137,121,2,0,0
94200  Torvinen-Vainio (Kemi),583,1,0,202,0,0,49,38,74,0,1,0,4,17,17,2,42,123,0,7,6,0,0
94300  Pajusaari (Kemi),371,2,0,316,0,0,3,6,1,0,0,0,0,36,0,0,2,0,0,5,0,0,0
